#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	77177	78562	-	VFCALKRU_00455	53.5	9.4	PF14821.9|Thr_synth_N	PFAM:PF14821.9, SO:0001217, UniParc:UPI001AF5A200, UniRef:UniRef100_UPI001AF5A200, UniRef:UniRef50_UPI001AF56F41, UniRef:UniRef90_UPI001AF5A200
contig_1	78559	79752	-	VFCALKRU_00460	45.7	9.6	PF00742.22|Homoserine_dh	PFAM:PF00742.22, SO:0001217, UniParc:UPI001AF8981A, UniRef:UniRef100_UPI001AF8981A, UniRef:UniRef50_UPI001AF8981A, UniRef:UniRef90_UPI001AF8981A
contig_1	81936	83144	-	VFCALKRU_00485	46.7	9.4	PF00749.24|tRNA-synt_1c, PF00749.24|tRNA-synt_1c	PFAM:PF00749.24, PFAM:PF00749.24, SO:0001217, UniParc:UPI001AF406BB, UniRef:UniRef100_UPI001AF406BB, UniRef:UniRef50_UPI001AF406BB, UniRef:UniRef90_UPI001AF406BB
contig_1	86335	86601	+	VFCALKRU_00500	10.5	10.0	PF00166.24|Cpn10	PFAM:PF00166.24, SO:0001217, UniParc:UPI001AF8B9A3, UniRef:UniRef100_UPI001AF8B9A3, UniRef:UniRef50_UPI001AF8B9A3, UniRef:UniRef90_UPI001AF8B9A3
contig_1	89501	90553	+	VFCALKRU_00515	40.9	10.4		SO:0001217, UniParc:UPI001AFC6E9A, UniRef:UniRef100_UPI001AFC6E9A, UniRef:UniRef50_UPI001AFC6E9A, UniRef:UniRef90_UPI001AFC6E9A
contig_1	90545	91522	-	VFCALKRU_00520	37.7	6.9		SO:0001217, UniRef:UniRef50_UPI001AF86150, UniRef:UniRef90_UPI001AF86150
contig_1	96605	97600	-	VFCALKRU_00550	39.1	9.4	PF03054.19|tRNA_Me_trans	PFAM:PF03054.19, SO:0001217, UniParc:UPI001AF0F79E, UniRef:UniRef100_UPI001AF0F79E, UniRef:UniRef50_UPI001AF0F79E, UniRef:UniRef90_UPI001AF0F79E
contig_1	100007	100642	-	VFCALKRU_00560	23.7	9.9	PF01113.23|DapB_N, PF05173.17|DapB_C	PFAM:PF01113.23, PFAM:PF05173.17, SO:0001217, UniParc:UPI001AFBD847, UniRef:UniRef100_UPI001AFBD847, UniRef:UniRef50_UPI001AF19DC7, UniRef:UniRef90_UPI001AFBD847
contig_1	101821	102465	-	VFCALKRU_00570	24.5	9.0		SO:0001217, UniRef:UniRef50_UPI001AF7BFB8, UniRef:UniRef90_UPI001AFBD50E
contig_1	103173	103505	-	VFCALKRU_00585	13.0	10.3		
contig_1	103496	104290	-	VFCALKRU_00590	30.5	9.2		SO:0001217, UniParc:UPI001AF40676, UniRef:UniRef100_UPI001AF40676, UniRef:UniRef50_UPI001AF379E6, UniRef:UniRef90_UPI001AF40676
contig_1	111397	111588	+	VFCALKRU_00630	7.6	10.8		SO:0001217, UniParc:UPI001AF160B3, UniRef:UniRef100_UPI001AF160B3, UniRef:UniRef50_UPI001AF160B3, UniRef:UniRef90_UPI001AF160B3
contig_1	112654	112956	+	VFCALKRU_00645	11.8	10.3	PF00237.22|Ribosomal_L22	PFAM:PF00237.22, SO:0001217, UniParc:UPI001AF6E4CE, UniRef:UniRef100_UPI001AF6E4CE, UniRef:UniRef50_UPI001AF10387, UniRef:UniRef90_UPI001AF6E4CE
contig_1	112960	113550	+	VFCALKRU_00650	22.7	10.3	PF00189.23|Ribosomal_S3_C	KEGG:K02982, PFAM:PF00189.23, SO:0001217, UniParc:UPI001AF45DDA, UniRef:UniRef100_UPI001AF45DDA, UniRef:UniRef50_UPI001AF8A731, UniRef:UniRef90_UPI001AF45DDA
contig_1	115678	116205	+	VFCALKRU_00685	20.0	10.4		SO:0001217, UniParc:UPI001AF24F6F, UniRef:UniRef100_UPI001AF24F6F, UniRef:UniRef50_UPI001AFB1156, UniRef:UniRef90_UPI001AF24F6F
contig_1	116205	116498	+	VFCALKRU_00690	11.3	10.2		SO:0001217, UniParc:UPI001AF0CD64, UniRef:UniRef100_UPI001AF0CD64, UniRef:UniRef50_UPI001AF85848, UniRef:UniRef90_UPI001AF0CD64
contig_1	116498	116911	+	VFCALKRU_00695	15.8	10.3	PF03719.18|Ribosomal_S5_C	PFAM:PF03719.18, SO:0001217, UniParc:UPI001AF12BC3, UniRef:UniRef100_UPI001AF12BC3, UniRef:UniRef50_UPI001AF12BC3, UniRef:UniRef90_UPI001AF12BC3
contig_1	118266	118787	+	VFCALKRU_00725	20.5	10.5	PF01479.28|S4	PFAM:PF01479.28, SO:0001217, UniParc:UPI001AF670CE, UniRef:UniRef100_UPI001AF670CE, UniRef:UniRef50_UPI001AF670CE, UniRef:UniRef90_UPI001AF670CE
contig_1	118791	119651	+	VFCALKRU_00730	33.2	10.1		SO:0001217, UniParc:UPI001AFB5E58, UniRef:UniRef100_UPI001AFB5E58, UniRef:UniRef50_UPI001AF7D663, UniRef:UniRef90_UPI001AFB5E58
contig_1	119648	119881	+	VFCALKRU_00735	9.3	10.9		SO:0001217, UniParc:UPI001AF1CBC5, UniRef:UniRef100_UPI001AF1CBC5, UniRef:UniRef50_UPI001AF6C6D6, UniRef:UniRef90_UPI001AF1CBC5
contig_1	119878	120735	-	VFCALKRU_00740	31.5	9.0	PF00278.25|Orn_DAP_Arg_deC, PF02784.19|Orn_Arg_deC_N	PFAM:PF00278.25, PFAM:PF02784.19
contig_1	120980	121384	+	VFCALKRU_00745	15.6	9.6	PF01202.25|SKI	PFAM:PF01202.25, SO:0001217, UniParc:UPI001AF6D799, UniRef:UniRef100_UPI001AF6D799, UniRef:UniRef50_UPI001AF79061, UniRef:UniRef90_UPI001AF6D799
