# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFLYNSP	cds	43580	44983	-	HJPDGP_00220		hypothetical protein	PFAM:PF00749.24
VFLYNSP	cds	44964	45941	-	HJPDGP_00225		hypothetical protein	
VFLYNSP	cds	45953	47302	+	HJPDGP_00230		hypothetical protein	PFAM:PF01807.23, PFAM:PF13662.9
VFLYNSP	tRNA	48551	48787	+	HJPDGP_00235		tRNA-Xxx	
VFLYNSP	cds	48797	51724	+	HJPDGP_00240		hypothetical protein	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFLYNSP	tRNA	51883	51963	+	HJPDGP_00245	trnL	tRNA-Leu(aag)	SO:0000264
VFLYNSP	tRNA	51964	52044	+	HJPDGP_00250	trnL	tRNA-Leu(tag)	SO:0000264
VFLYNSP	tRNA	52045	52127	+	HJPDGP_00255	trnS	tRNA-Ser(gga)	SO:0000269
VFLYNSP	cds	52129	52887	+	HJPDGP_00260		hypothetical protein	
VFLYNSP	cds	52877	53908	+	HJPDGP_00265		hypothetical protein	PFAM:PF01118.27, PFAM:PF02774.21
VFLYNSP	cds	53886	54527	+	HJPDGP_00270		hypothetical protein	PFAM:PF00697.25
VFLYNSP	cds	54517	55647	+	HJPDGP_00275		Tryptophan synthase beta chain	SO:0001217, UniRef:UniRef50_A0A346E0G4
VFLYNSP	cds	55628	56365	+	HJPDGP_00280		hypothetical protein	PFAM:PF00290.23
VFLYNSP	cds	56325	56585	+	HJPDGP_00285		hypothetical protein	
VFLYNSP	cds	56566	56799	+	HJPDGP_00290		hypothetical protein	
VFLYNSP	tRNA	56800	56871	-	HJPDGP_00295	trnN	tRNA-Asn(gtt)	SO:0000257
VFLYNSP	cds	56873	57430	+	HJPDGP_00300		hypothetical protein	
VFLYNSP	cds	57376	57540	+	HJPDGP_00305		hypothetical protein	
VFLYNSP	tRNA	57584	57655	-	HJPDGP_00310	trnG	tRNA-Gly(gcc)	SO:0000260
VFLYNSP	cds	58326	59255	+	HJPDGP_00315		hypothetical protein	PFAM:PF00117.31, PFAM:PF00988.25
VFLYNSP	cds	59200	62205	+	HJPDGP_00320		hypothetical protein	PFAM:PF02786.20, PFAM:PF13535.9, PFAM:PF15632.9
VFLYNSP	cds	62195	62749	+	HJPDGP_00325		hypothetical protein	
VFLYNSP	cds	62733	63296	+	HJPDGP_00330		ATP-dependent Clp protease proteolytic subunit 1	SO:0001217, UniRef:UniRef50_Q1DAT0
VFLYNSP	tRNA	64471	64542	+	HJPDGP_00335	trnV	tRNA-Val(tac)	SO:0000273
VFLYNSP	cds	64549	65301	+	HJPDGP_00340		hypothetical protein	
VFLYNSP	cds	65276	66298	+	HJPDGP_00345		hypothetical protein	PFAM:PF00004.32, PFAM:PF13177.9
VFLYNSP	cds	66291	67370	+	HJPDGP_00350		hypothetical protein	PFAM:PF00071.25
VFLYNSP	tRNA	67429	67511	-	HJPDGP_00355	trnS	tRNA-Ser(tga)	SO:0000269
VFLYNSP	cds	67520	68104	+	HJPDGP_00360		hypothetical protein	
VFLYNSP	cds	68082	69329	+	HJPDGP_00365		hypothetical protein	
VFLYNSP	cds	69326	70291	+	HJPDGP_00370		hypothetical protein	PFAM:PF00155.24
VFLYNSP	cds	70257	70841	+	HJPDGP_00375		Imidazoleglycerol-phosphate dehydratase	SO:0001217, UniRef:UniRef50_Q8Y9G2
VFLYNSP	cds	70832	71407	+	HJPDGP_00380		hypothetical protein	PFAM:PF00117.31, PFAM:PF01174.22
VFLYNSP	cds	71404	72096	+	HJPDGP_00385		hypothetical protein	
VFLYNSP	cds	72093	72836	+	HJPDGP_00390		Imidazole glycerol phosphate synthase cyclase subunit	SO:0001217, UniRef:UniRef50_A0A346E0I2
VFLYNSP	cds	72833	73123	+	HJPDGP_00395		hypothetical protein	
VFLYNSP	tRNA	73389	73459	+	HJPDGP_00400	trnT	tRNA-Thr(tgt)	SO:0000270
VFLYNSP	tRNA	73462	73533	+	HJPDGP_00405	trnH	(pseudo) tRNA-His(gtg)	SO:0000262
VFLYNSP	tRNA	74376	74448	-	HJPDGP_00410	trnK	tRNA-Lys(ttt)	SO:0000265
VFLYNSP	cds	74449	74808	-	HJPDGP_00415		50S ribosomal protein L20	SO:0001217, UniRef:UniRef50_E0TIM9
VFLYNSP	cds	74801	74950	-	HJPDGP_00420		hypothetical protein	
VFLYNSP	tRNA	75393	75465	-	HJPDGP_00425	trnV	tRNA-Val(aac)	SO:0000273
VFLYNSP	tRNA	76528	76598	-	HJPDGP_00430	trnR	tRNA-Arg(tct)	SO:0001036
VFLYNSP	cds	76605	76724	+	HJPDGP_00435		hypothetical protein	
VFLYNSP	tRNA	76725	76797	-	HJPDGP_00440	trnfM	tRNA-fMet(cat)	SO:0000266
VFLYNSP	tRNA	76842	76913	+	HJPDGP_00445	trnP	tRNA-Pro(tgg)	SO:0000268
VFLYNSP	cds	76920	77261	+	HJPDGP_00450		hypothetical protein	
VFLYNSP	cds	77236	77742	-	HJPDGP_00455		hypothetical protein	
VFLYNSP	cds	77739	78614	-	HJPDGP_00460		hypothetical protein	
VFLYNSP	cds	78754	79827	+	HJPDGP_00465		hypothetical protein	PFAM:PF00155.24, PFAM:PF04864.16
VFLYNSP	cds	79790	80515	+	HJPDGP_00470		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	SO:0001217, UniRef:UniRef50_Q73H59
VFLYNSP	cds	80508	81578	+	HJPDGP_00475		hypothetical protein	
VFLYNSP	cds	81575	82924	-	HJPDGP_00480		hypothetical protein	PFAM:PF14821.9
VFLYNSP	cds	82921	84105	-	HJPDGP_00485		hypothetical protein	PFAM:PF00742.22
VFLYNSP	cds	84098	85381	-	HJPDGP_00490		hypothetical protein	PFAM:PF00772.24, PFAM:PF03796.18, PFAM:PF06745.16, PFAM:PF07088.14
VFLYNSP	cds	85374	85556	-	HJPDGP_00495		hypothetical protein	
VFLYNSP	cds	85549	85845	-	HJPDGP_00500		hypothetical protein	PFAM:PF01250.20
VFLYNSP	cds	85850	86086	+	HJPDGP_00505		hypothetical protein	
VFLYNSP	tRNA	86087	86159	-	HJPDGP_00510	trnD	tRNA-Asp(gtc)	SO:0000256
VFLYNSP	tRNA	86160	86230	-	HJPDGP_00515	trnE	tRNA-Glu(ttc)	SO:0000259
VFLYNSP	cds	87440	88726	+	HJPDGP_00520		hypothetical protein	PFAM:PF02421.21
VFLYNSP	cds	88723	90540	+	HJPDGP_00525		hypothetical protein	PFAM:PF13932.9
VFLYNSP	cds	90581	90844	+	HJPDGP_00530		hypothetical protein	PFAM:PF00166.24
VFLYNSP	cds	90841	92448	+	HJPDGP_00535		60 kDa chaperonin	SO:0001217, UniRef:UniRef50_A0A346E0K9
VFLYNSP	cds	92480	93742	+	HJPDGP_00540		hypothetical protein	
VFLYNSP	cds	93739	94722	+	HJPDGP_00545		hypothetical protein	
VFLYNSP	cds	94719	95795	-	HJPDGP_00550		hypothetical protein	
VFLYNSP	cds	95925	96554	+	HJPDGP_00555		hypothetical protein	
VFLYNSP	cds	96540	97568	-	HJPDGP_00560		hypothetical protein	PFAM:PF00226.34, PFAM:PF01556.21
VFLYNSP	cds	97572	99389	-	HJPDGP_00565	dnaK	Chaperone protein DnaK	SO:0001217, UniRef:UniRef50_A6T226
VFLYNSP	cds	99392	99802	-	HJPDGP_00570		hypothetical protein	
VFLYNSP	cds	99896	100870	+	HJPDGP_00575		hypothetical protein	PFAM:PF00793.23
VFLYNSP	cds	100863	101852	-	HJPDGP_00580		hypothetical protein	PFAM:PF03054.19, PFAM:PF20258.1
VFLYNSP	cds	101849	102346	-	HJPDGP_00585		hypothetical protein	
VFLYNSP	cds	102339	104537	-	HJPDGP_00590		hypothetical protein	
VFLYNSP	cds	104534	105166	-	HJPDGP_00595		hypothetical protein	PFAM:PF01113.23, PFAM:PF05173.17
VFLYNSP	cds	105159	106373	-	HJPDGP_00600		Putative malic enzyme, NAPD dependent	SO:0001217, UniRef:UniRef50_E0TIS3
VFLYNSP	cds	106345	107109	-	HJPDGP_00605		hypothetical protein	PFAM:PF08501.14
VFLYNSP	cds	107135	107530	+	HJPDGP_00610		3-dehydroquinate dehydratase	SO:0001217, UniRef:UniRef50_A0A346E0M3
VFLYNSP	cds	107517	107747	-	HJPDGP_00615		hypothetical protein	
VFLYNSP	cds	107752	108054	-	HJPDGP_00620		hypothetical protein	
VFLYNSP	tRNA	108791	108862	-	HJPDGP_00625	trnA	tRNA-Ala(tgc)	SO:0000254
VFLYNSP	cds	108897	110144	+	HJPDGP_00630		hypothetical protein	
VFLYNSP	rRNA	110271	113056	-	HJPDGP_00635	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
VFLYNSP	tRNA	113072	113145	-	HJPDGP_00640	trnI	tRNA-Ile(gat)	SO:0000263
VFLYNSP	rRNA	113151	114648	-	HJPDGP_00645	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
VFLYNSP	cds	114782	115198	+	HJPDGP_00650		hypothetical protein	
VFLYNSP	cds	115195	115785	+	HJPDGP_00655		hypothetical protein	
VFLYNSP	cds	115775	115978	+	HJPDGP_00660		hypothetical protein	
VFLYNSP	cds	115978	116787	+	HJPDGP_00665		50S ribosomal protein L2	SO:0001217, UniRef:UniRef50_Q9RXJ9
VFLYNSP	cds	116784	117035	+	HJPDGP_00670		30S ribosomal protein S19	SO:0001217, UniRef:UniRef50_A0A346E0N5
VFLYNSP	cds	117039	117371	+	HJPDGP_00675		hypothetical protein	PFAM:PF00237.22
VFLYNSP	cds	117364	117978	+	HJPDGP_00680		hypothetical protein	PFAM:PF00189.23
VFLYNSP	cds	117975	118379	+	HJPDGP_00685		50S ribosomal protein L16	SO:0001217, UniRef:UniRef50_P46173
VFLYNSP	cds	118381	118611	+	HJPDGP_00690		hypothetical protein	PFAM:PF00366.23
VFLYNSP	cds	118608	118973	+	HJPDGP_00695		50S ribosomal protein L14	SO:0001217, UniRef:UniRef50_Q05FJ3
VFLYNSP	cds	118970	119503	+	HJPDGP_00700		50S ribosomal protein L5	SO:0001217, UniRef:UniRef50_A0A2Z5TH30
VFLYNSP	cds	119504	119776	+	HJPDGP_00705		hypothetical protein	
VFLYNSP	cds	119776	120159	+	HJPDGP_00710		hypothetical protein	PFAM:PF00410.22
VFLYNSP	cds	120152	120682	+	HJPDGP_00715		hypothetical protein	
VFLYNSP	cds	120679	121005	+	HJPDGP_00720		hypothetical protein	
VFLYNSP	cds	121002	121436	+	HJPDGP_00725		hypothetical protein	PFAM:PF03719.18
VFLYNSP	cds	121414	121767	+	HJPDGP_00730		hypothetical protein	
VFLYNSP	cds	121757	121978	+	HJPDGP_00735		Translation initiation factor IF-1	SO:0001217, UniRef:UniRef50_A0A1F7K985
VFLYNSP	cds	121975	122088	+	HJPDGP_00740		hypothetical protein	PFAM:PF00444.21
VFLYNSP	cds	122085	122426	+	HJPDGP_00745		30S ribosomal protein S13	SO:0001217, UniRef:UniRef50_Q057C6
VFLYNSP	cds	122426	122770	+	HJPDGP_00750		30S ribosomal protein S11	SO:0001217, UniRef:UniRef50_P44379
VFLYNSP	cds	122767	123309	+	HJPDGP_00755		hypothetical protein	PFAM:PF01479.28
VFLYNSP	cds	123309	124178	+	HJPDGP_00760		hypothetical protein	PFAM:PF01000.29
VFLYNSP	cds	124175	124492	+	HJPDGP_00765		hypothetical protein	
VFLYNSP	cds	124485	124625	+	HJPDGP_00770		hypothetical protein	
VFLYNSP	cds	124622	125632	-	HJPDGP_00775		hypothetical protein	PFAM:PF00278.25, PFAM:PF02784.19
VFLYNSP	cds	125736	126143	+	HJPDGP_00780		hypothetical protein	
VFLYNSP	cds	126136	127164	+	HJPDGP_00785		hypothetical protein	PFAM:PF01761.23
VFLYNSP	tRNA	127247	127329	+	HJPDGP_00790	trnY	tRNA-Tyr(gta)	SO:0000272
VFLYNSP	tRNA	127331	127401	+	HJPDGP_00795	trnG	tRNA-Gly(tcc)	SO:0000260
