REF_START	REF_END	QUERY_START	QUERY_END	REF_LENGTH	QUERY_LENGTH	IDENTITY	REF_NAME	QUERY_NAME
72507	72090	81249	81666	418	418	87.6	SMASICLA	SMHYALUT
73678	72532	80014	81241	1147	1228	89.8	SMASICLA	SMHYALUT
80620	81271	73791	73140	652	652	92.5	SMASICLA	SMHYALUT
88620	87750	67639	68419	871	781	91.0	SMASICLA	SMHYALUT
91732	95836	89673	93756	4105	4084	90.4	SMASICLA	SMHYALUT
103004	104189	102251	103454	1186	1204	90.1	SMASICLA	SMHYALUT
106282	107353	105605	106709	1072	1105	92.0	SMASICLA	SMHYALUT
120134	121514	118363	119689	1381	1327	84.6	SMASICLA	SMHYALUT
139579	139966	136261	136624	388	364	74.8	SMASICLA	SMHYALUT
142774	143044	139196	139466	271	271	93.2	SMASICLA	SMHYALUT
145163	145655	141269	141722	493	454	85.8	SMASICLA	SMHYALUT
6468	7839	10007	11159	1372	1153	71.7	SMASICLA	SMHYALUT
134512	134677	131122	133207	166	2086	58.4	SMASICLA	SMHYALUT
150790	151012	144998	145889	223	892	55.8	SMASICLA	SMHYALUT
147599	148877	143454	144642	1279	1189	80.0	SMASICLA	SMHYALUT
139215	139545	135959	136262	331	304	91.0	SMASICLA	SMHYALUT
164760	163041	159653	157946	1720	1708	89.8	SMASICLA	SMHYALUT
57047	55580	59036	57677	1468	1360	89.0	SMASICLA	SMHYALUT
57176	57689	59100	59625	514	526	88.0	SMASICLA	SMHYALUT
57734	58904	59641	60718	1171	1078	85.8	SMASICLA	SMHYALUT
59029	60271	60748	61945	1243	1198	83.1	SMASICLA	SMHYALUT
61606	60547	63083	62000	1060	1084	89.7	SMASICLA	SMHYALUT
61729	62164	63140	63599	436	460	81.2	SMASICLA	SMHYALUT
62899	62686	64155	63948	214	208	91.4	SMASICLA	SMHYALUT
63518	62855	64598	64151	664	448	85.9	SMASICLA	SMHYALUT
67869	67494	85569	85938	376	370	88.7	SMASICLA	SMHYALUT
9418	10606	12605	13721	1189	1117	79.3	SMASICLA	SMHYALUT
154446	155436	149681	150671	991	991	92.7	SMASICLA	SMHYALUT
68415	67878	85034	85592	538	559	74.2	SMASICLA	SMHYALUT
71165	69977	82652	83840	1189	1189	96.9	SMASICLA	SMHYALUT
81335	82538	73128	71925	1204	1204	92.2	SMASICLA	SMHYALUT
87769	87046	68400	69048	724	649	74.5	SMASICLA	SMHYALUT
89600	91691	66820	64927	2092	1894	92.0	SMASICLA	SMHYALUT
102854	101576	102135	100854	1279	1282	86.7	SMASICLA	SMHYALUT
50052	48915	104982	106128	1138	1147	85.1	SMHYALUT	SMPENROR
50987	50048	104051	105008	940	958	80.4	SMHYALUT	SMPENROR
55100	51293	99861	103728	3808	3868	80.2	SMHYALUT	SMPENROR
56658	55296	98303	99656	1363	1354	82.5	SMHYALUT	SMPENROR
57595	56728	97324	98224	868	901	73.9	SMHYALUT	SMPENROR
59036	57677	95830	97195	1360	1366	91.1	SMHYALUT	SMPENROR
59100	59625	95753	95204	526	550	86.6	SMHYALUT	SMPENROR
59641	60718	95194	94081	1078	1114	86.4	SMHYALUT	SMPENROR
60748	61945	94025	92840	1198	1186	85.9	SMHYALUT	SMPENROR
63083	62000	91560	92616	1084	1057	88.0	SMHYALUT	SMPENROR
73128	71925	81185	82376	1204	1192	89.1	SMHYALUT	SMPENROR
74945	73841	79381	80470	1105	1090	89.2	SMHYALUT	SMPENROR
82652	83840	71410	70222	1189	1189	95.6	SMHYALUT	SMPENROR
83957	84383	70109	69683	427	427	85.1	SMHYALUT	SMPENROR
84392	85028	69675	69039	637	637	80.4	SMHYALUT	SMPENROR
85034	85592	69033	68490	559	544	83.3	SMHYALUT	SMPENROR
103477	104887	50522	49124	1411	1399	92.7	SMHYALUT	SMPENROR
105605	106709	48456	47382	1105	1075	91.8	SMHYALUT	SMPENROR
108334	108529	45739	45544	196	196	87.5	SMHYALUT	SMPENROR
112205	111650	110134	109675	556	460	75.7	SMHYALUT	SMPENROR
128939	129185	127404	127656	247	253	86.2	SMHYALUT	SMPENROR
130186	129187	128680	127681	1000	1000	87.2	SMHYALUT	SMPENROR
130231	130606	128724	129099	376	376	97.5	SMHYALUT	SMPENROR
149681	150671	148254	149199	991	946	88.2	SMHYALUT	SMPENROR
152573	153545	151213	152170	973	958	84.1	SMHYALUT	SMPENROR
157950	156264	156525	154839	1687	1687	90.9	SMHYALUT	SMPENROR
138318	138648	136782	137121	331	340	66.6	SMHYALUT	SMPENROR
104873	105455	49138	48556	583	583	91.7	SMHYALUT	SMPENROR
107168	108224	46935	45834	1057	1102	79.6	SMHYALUT	SMPENROR
110329	111643	108372	109671	1315	1300	89.9	SMHYALUT	SMPENROR
102251	103454	51705	50526	1204	1180	90.8	SMHYALUT	SMPENROR
107084	106709	47019	47349	376	331	68.1	SMHYALUT	SMPENROR
109917	108525	44150	45548	1393	1399	88.1	SMHYALUT	SMPENROR
130624	131116	129101	129587	493	487	86.3	SMHYALUT	SMPENROR
133506	134151	131983	132631	646	649	83.6	SMHYALUT	SMPENROR
135105	135933	133589	134417	829	829	93.0	SMHYALUT	SMPENROR
136607	137318	135066	135783	712	718	86.4	SMHYALUT	SMPENROR
141995	142112	140459	140576	118	118	94.7	SMHYALUT	SMPENROR
142879	143437	141362	141932	559	571	85.1	SMHYALUT	SMPENROR
0	687	0	681	688	682	80.9	SMHYALUT	SMPENROR
85569	85938	68513	68135	370	379	86.4	SMHYALUT	SMPENROR
85948	89677	68125	64408	3730	3718	92.3	SMHYALUT	SMPENROR
89673	93756	64412	60326	4084	4087	90.6	SMHYALUT	SMPENROR
94250	94007	59574	60330	244	757	71.1	SMHYALUT	SMPENROR
94260	95223	59564	58586	964	979	80.4	SMHYALUT	SMPENROR
95646	95454	58013	58247	193	235	92.0	SMHYALUT	SMPENROR
95872	95629	57829	58072	244	244	78.7	SMHYALUT	SMPENROR
102135	100854	51844	53107	1282	1264	88.4	SMHYALUT	SMPENROR
112285	112630	110270	110582	346	313	81.2	SMHYALUT	SMPENROR
114366	112725	112415	110774	1642	1642	94.5	SMHYALUT	SMPENROR
114703	114430	112734	112461	274	274	90.0	SMHYALUT	SMPENROR
116129	114818	114134	112814	1312	1321	88.3	SMHYALUT	SMPENROR
116180	117593	114185	115610	1414	1426	92.4	SMHYALUT	SMPENROR
117620	118367	115637	116384	748	748	92.3	SMHYALUT	SMPENROR
118363	119689	116380	117676	1327	1297	86.6	SMHYALUT	SMPENROR
119694	120912	117695	118913	1219	1219	87.4	SMHYALUT	SMPENROR
120890	122600	118891	120610	1711	1720	81.49	SMHYALUT	SMPENROR
122845	122608	120851	120602	238	250	87.1	SMHYALUT	SMPENROR
133213	133513	131690	131990	301	301	89.8	SMHYALUT	SMPENROR
134786	135104	133270	133588	319	319	90.4	SMHYALUT	SMPENROR
136261	136624	134729	135083	364	355	86.2	SMHYALUT	SMPENROR
141721	141991	140239	140455	271	217	84.5	SMHYALUT	SMPENROR
142510	142864	140981	141347	355	367	86.8	SMHYALUT	SMPENROR
144625	144976	143040	143421	352	382	81.0	SMHYALUT	SMPENROR
144998	145889	143422	144313	892	892	83.1	SMHYALUT	SMPENROR
147927	146247	146385	144699	1681	1687	75.7	SMHYALUT	SMPENROR
1986	654	1980	648	1333	1333	83.5	SMHYALUT	SMPENROR
124862	125051	122731	122911	190	181	87.0	SMHYALUT	SMPENROR
127214	126287	125027	124091	928	937	90.5	SMHYALUT	SMPENROR
149458	147946	147912	146406	1513	1507	86.9	SMHYALUT	SMPENROR
152273	151832	150839	150374	442	466	71.3	SMHYALUT	SMPENROR
154571	153587	153165	152220	985	946	85.6	SMHYALUT	SMPENROR
155926	154882	154560	153474	1045	1087	94.5	SMHYALUT	SMPENROR
4604	4907	4652	4955	304	304	91.0	SMHYALUT	SMPENROR
6710	7853	5781	6909	1144	1129	81.0	SMHYALUT	SMPENROR
7859	9929	6915	8988	2071	2074	78.0	SMHYALUT	SMPENROR
10007	11159	9042	10239	1153	1198	82.4	SMHYALUT	SMPENROR
12450	11220	11495	10298	1231	1198	92.5	SMHYALUT	SMPENROR
12605	13721	11644	12745	1117	1102	81.2	SMHYALUT	SMPENROR
15423	13728	14446	12751	1696	1696	82.6	SMHYALUT	SMPENROR
15440	16202	14462	15227	763	766	90.4	SMHYALUT	SMPENROR
16435	19843	15445	18844	3409	3400	84.3	SMHYALUT	SMPENROR
21804	20007	20912	19118	1798	1795	88.7	SMHYALUT	SMPENROR
22953	21855	22039	20962	1099	1078	73.8	SMHYALUT	SMPENROR
25886	24269	23865	22263	1618	1603	88.4	SMHYALUT	SMPENROR
27647	25892	25620	23871	1756	1750	84.3	SMHYALUT	SMPENROR
46466	46202	43770	41931	265	1840	78.4	SMHYALUT	SMPENROR
47330	48794	107859	106389	1465	1471	88.1	SMHYALUT	SMPENROR
63140	63599	91503	91014	460	490	80.0	SMHYALUT	SMPENROR
63947	63623	90660	90972	325	313	88.8	SMHYALUT	SMPENROR
64155	63948	90452	90659	208	208	88.2	SMHYALUT	SMPENROR
64598	64151	90117	90456	448	340	81.2	SMHYALUT	SMPENROR
66820	64927	87783	89427	1894	1645	95.7	SMHYALUT	SMPENROR
66910	67324	87693	87279	415	415	83.2	SMHYALUT	SMPENROR
67323	67686	87280	86917	364	364	85.8	SMHYALUT	SMPENROR
67639	68419	86964	86202	781	763	88.7	SMHYALUT	SMPENROR
131122	133207	129599	131684	2086	2086	94.9	SMHYALUT	SMPENROR
134131	134779	132608	133256	649	649	83.1	SMHYALUT	SMPENROR
135959	136262	134428	134737	304	310	96.9	SMHYALUT	SMPENROR
141269	141722	139749	140202	454	454	84.0	SMHYALUT	SMPENROR
142115	142496	140579	140963	382	385	80.9	SMHYALUT	SMPENROR
143454	144642	141944	143063	1189	1120	78.3	SMHYALUT	SMPENROR
2031	4599	2038	4600	2569	2563	83.6	SMHYALUT	SMPENROR
128823	128634	127315	127126	190	190	82.2	SMHYALUT	SMPENROR
80014	81241	74307	73029	1228	1279	84.8	SMHYALUT	SMPENROR
36615	36705	33128	33218	91	91	96.5	SMHYALUT	SMPENROR
37783	37018	34303	33550	766	754	78.6	SMHYALUT	SMPENROR
37821	38670	34341	35193	850	853	80.3	SMHYALUT	SMPENROR
39605	38681	35730	35622	925	109	75.8	SMHYALUT	SMPENROR
39664	40975	35803	37165	1312	1363	82.9	SMHYALUT	SMPENROR
40986	42111	37157	38297	1126	1141	84.1	SMHYALUT	SMPENROR
44299	43960	40495	40156	340	340	78.3	SMHYALUT	SMPENROR
44363	45671	40551	41916	1309	1366	80.5	SMHYALUT	SMPENROR
137295	137700	135754	136171	406	418	91.7	SMHYALUT	SMPENROR
137696	137957	136167	136428	262	262	86.0	SMHYALUT	SMPENROR
137931	138300	136402	136771	370	370	91.8	SMHYALUT	SMPENROR
138647	139187	137117	137657	541	541	88.8	SMHYALUT	SMPENROR
139196	139466	137666	137936	271	271	89.8	SMHYALUT	SMPENROR
139479	139881	137949	138351	403	403	85.7	SMHYALUT	SMPENROR
139901	140459	138371	138929	559	559	85.9	SMHYALUT	SMPENROR
140469	140775	138939	139245	307	307	89.1	SMHYALUT	SMPENROR
140778	141252	139248	139722	475	475	90.4	SMHYALUT	SMPENROR
159653	157946	158222	156521	1708	1702	89.6	SMHYALUT	SMPENROR
124010	123437	122012	121412	574	601	74.7	SMHYALUT	SMPENROR
27830	28424	25841	26462	595	622	83.1	SMHYALUT	SMPENROR
30070	28552	28062	26568	1519	1495	85.1	SMHYALUT	SMPENROR
30266	30056	28273	28048	211	226	67.6	SMHYALUT	SMPENROR
30550	30280	28564	28282	271	283	80.8	SMHYALUT	SMPENROR
30908	30554	28904	28556	355	349	77.3	SMHYALUT	SMPENROR
31471	31225	29475	29229	247	247	90.0	SMHYALUT	SMPENROR
31787	31460	29791	29443	328	349	88.8	SMHYALUT	SMPENROR
33281	31940	31238	29918	1342	1321	89.4	SMHYALUT	SMPENROR
33849	33285	31806	31242	565	565	77.5	SMHYALUT	SMPENROR
33922	34870	31877	32831	949	955	89.5	SMHYALUT	SMPENROR
68400	69048	86184	85545	649	640	74.5	SMHYALUT	SMPENROR
71906	69317	82452	85029	2590	2578	83.7	SMHYALUT	SMPENROR
123233	122939	121239	120945	295	295	89.6	SMHYALUT	SMPENROR
126222	125238	124043	123062	985	982	88.0	SMHYALUT	SMPENROR
81249	81666	73015	72598	418	418	78.9	SMHYALUT	SMPENROR
150675	151836	149223	150378	1162	1156	81.49	SMHYALUT	SMPENROR
154859	154625	153422	153227	235	196	51.3	SMHYALUT	SMPENROR
156253	156010	154849	154600	244	250	71.2	SMHYALUT	SMPENROR
73791	73140	80522	81173	652	652	90.7	SMHYALUT	SMPENROR
81666	82284	72598	71959	619	640	75.0	SMHYALUT	SMPENROR
124043	123062	115646	114665	982	982	87.3	SMPENROR	SMMEEALB
125027	124091	116630	115667	937	964	83.9	SMPENROR	SMMEEALB
127117	125026	118152	117468	2092	685	87.6	SMPENROR	SMMEEALB
127315	127126	118331	118148	190	184	74.5	SMPENROR	SMMEEALB
127404	127656	118385	118655	253	271	81.89	SMPENROR	SMMEEALB
128680	127681	119649	118644	1000	1006	81.79	SMPENROR	SMMEEALB
128724	129099	119682	120084	376	403	93.4	SMPENROR	SMMEEALB
129101	129587	120090	120561	487	472	81.29	SMPENROR	SMMEEALB
29791	29443	26064	25734	349	331	75.2	SMPENROR	SMMEEALB
31238	29918	27517	26173	1321	1345	75.6	SMPENROR	SMMEEALB
31806	31242	28070	27527	565	544	56.99	SMPENROR	SMMEEALB
31877	32831	28356	29316	955	961	67.6	SMPENROR	SMMEEALB
34303	33550	31564	30799	754	766	47.7	SMPENROR	SMMEEALB
34341	35193	31587	32433	853	847	71.0	SMPENROR	SMMEEALB
35730	35622	32721	32607	109	115	64.2	SMPENROR	SMMEEALB
35803	37165	32768	34064	1363	1297	66.8	SMPENROR	SMMEEALB
37157	38297	34066	35206	1141	1141	70.1	SMPENROR	SMMEEALB
58013	58247	87635	87455	235	181	72.4	SMPENROR	SMMEEALB
80522	81173	67070	66416	652	655	82.6	SMPENROR	SMMEEALB
82452	85029	65134	62620	2578	2515	66.3	SMPENROR	SMMEEALB
86964	86202	61086	61863	763	778	70.5	SMPENROR	SMMEEALB
87693	87279	60345	60741	415	397	68.1	SMPENROR	SMMEEALB
114134	112814	107193	105882	1321	1312	80.8	SMPENROR	SMMEEALB
116380	117676	109450	110728	1297	1279	73.3	SMPENROR	SMMEEALB
117695	118913	110731	111952	1219	1222	83.0	SMPENROR	SMMEEALB
121239	120945	112548	112263	295	286	80.2	SMPENROR	SMMEEALB
140239	140455	131067	131283	217	217	83.0	SMPENROR	SMMEEALB
140981	141347	131778	132126	367	349	80.5	SMPENROR	SMMEEALB
141362	141932	132152	132749	571	598	72.9	SMPENROR	SMMEEALB
141944	143063	132841	133891	1120	1051	64.1	SMPENROR	SMMEEALB
143040	143421	133874	134213	382	340	74.7	SMPENROR	SMMEEALB
146385	144699	137064	135399	1687	1666	60.7	SMPENROR	SMMEEALB
158222	156521	147641	145952	1702	1690	84.1	SMPENROR	SMMEEALB
0	681	28	697	682	670	57.5	SMPENROR	SMMEEALB
2038	4600	853	3400	2563	2548	64.6	SMPENROR	SMMEEALB
4652	4955	3402	3741	304	340	64.2	SMPENROR	SMMEEALB
5781	6909	4634	5732	1129	1099	56.1	SMPENROR	SMMEEALB
9042	10239	5967	7086	1198	1120	63.4	SMPENROR	SMMEEALB
11495	10298	8763	7497	1198	1267	83.5	SMPENROR	SMMEEALB
11644	12745	8854	9928	1102	1075	64.6	SMPENROR	SMMEEALB
15445	18844	11334	14742	3400	3409	68.99	SMPENROR	SMMEEALB
25620	23871	20186	18344	1750	1843	69.19	SMPENROR	SMMEEALB
25841	26462	20389	21004	622	616	65.9	SMPENROR	SMMEEALB
28062	26568	24234	22638	1495	1597	70.5	SMPENROR	SMMEEALB
28273	28048	24561	24357	226	205	67.7	SMPENROR	SMMEEALB
28564	28282	24834	24564	283	271	70.7	SMPENROR	SMMEEALB
28904	28556	25183	24826	349	358	59.1	SMPENROR	SMMEEALB
29475	29229	25745	25499	247	247	82.7	SMPENROR	SMMEEALB
98303	99656	50622	49257	1354	1366	49.7	SMPENROR	SMMEEALB
99861	103728	49158	45330	3868	3829	53.3	SMPENROR	SMMEEALB
104051	105008	44966	44072	958	895	52.9	SMPENROR	SMMEEALB
104982	106128	44066	42932	1147	1135	62.0	SMPENROR	SMMEEALB
107859	106389	41484	42936	1471	1453	67.5	SMPENROR	SMMEEALB
110134	109675	103394	102980	460	415	78.1	SMPENROR	SMMEEALB
110270	110582	103510	103816	313	307	86.4	SMPENROR	SMMEEALB
112415	110774	105492	103851	1642	1642	91.9	SMPENROR	SMMEEALB
148254	149199	138711	139707	946	997	82.4	SMPENROR	SMMEEALB
149223	150378	139714	140815	1156	1102	72.5	SMPENROR	SMMEEALB
150839	150374	141268	140857	466	412	70.9	SMPENROR	SMMEEALB
151213	152170	141408	142347	958	940	78.2	SMPENROR	SMMEEALB
154560	153474	143942	142907	1087	1036	86.0	SMPENROR	SMMEEALB
156525	154839	145925	144245	1687	1681	79.3	SMPENROR	SMMEEALB
14462	15227	10387	11143	766	757	74.2	SMPENROR	SMMEEALB
139749	140202	130453	130957	454	505	80.6	SMPENROR	SMMEEALB
69033	68490	78124	78655	544	532	52.8	SMPENROR	SMMEEALB
23865	22263	18348	16761	1603	1588	70.6	SMPENROR	SMMEEALB
44150	45548	102072	100680	1399	1393	84.0	SMPENROR	SMMEEALB
50522	49124	95194	96604	1399	1411	88.6	SMPENROR	SMMEEALB
56592	57828	89127	87885	1237	1243	72.5	SMPENROR	SMMEEALB
64412	60326	82932	87009	4087	4078	70.5	SMPENROR	SMMEEALB
86184	85545	61834	62449	640	616	47.8	SMPENROR	SMMEEALB
87783	89427	60273	58413	1645	1861	87.9	SMPENROR	SMMEEALB
112734	112461	105781	105511	274	271	87.5	SMPENROR	SMMEEALB
114185	115610	107242	108655	1426	1414	88.9	SMPENROR	SMMEEALB
154849	154600	144239	144002	250	238	52.5	SMPENROR	SMMEEALB
48456	47382	97213	98305	1075	1093	82.9	SMPENROR	SMMEEALB
81185	82376	66411	65160	1192	1252	69.19	SMPENROR	SMMEEALB
87280	86917	60740	61133	364	394	69.19	SMPENROR	SMMEEALB
115637	116384	108707	109454	748	748	85.0	SMPENROR	SMMEEALB
122012	121412	113288	112682	601	607	69.19	SMPENROR	SMMEEALB
140579	140963	131407	131779	385	373	78.6	SMPENROR	SMMEEALB
147912	146406	138517	137026	1507	1492	78.8	SMPENROR	SMMEEALB
68513	68135	78644	79028	379	385	59.8	SMPENROR	SMMEEALB
40495	40156	37956	37626	340	331	62.6	SMPENROR	SMMEEALB
40551	41916	38030	39329	1366	1300	58.3	SMPENROR	SMMEEALB
43770	41931	41146	39316	1840	1831	62.8	SMPENROR	SMMEEALB
45739	45544	100264	100459	196	196	79.6	SMPENROR	SMMEEALB
46935	45834	99305	100268	1102	964	71.1	SMPENROR	SMMEEALB
47019	47349	99187	98809	331	379	57.19	SMPENROR	SMMEEALB
49138	48556	96590	97178	583	589	81.39	SMPENROR	SMMEEALB
51705	50526	94038	95193	1180	1156	82.1	SMPENROR	SMMEEALB
51844	53107	93945	92679	1264	1267	80.0	SMPENROR	SMMEEALB
120851	120602	112195	111955	250	241	78.4	SMPENROR	SMMEEALB
140459	140576	131287	131404	118	118	92.1	SMPENROR	SMMEEALB
143422	144313	134229	135120	892	892	68.0	SMPENROR	SMMEEALB
68125	64408	79033	82930	3718	3898	64.8	SMPENROR	SMMEEALB
71410	70222	76844	78032	1189	1189	88.8	SMPENROR	SMMEEALB
72598	71959	75876	76515	640	640	42.9	SMPENROR	SMMEEALB
73015	72598	75477	75876	418	400	49.2	SMPENROR	SMMEEALB
74307	73029	74267	75434	1279	1168	70.6	SMPENROR	SMMEEALB
90117	90456	58399	57856	340	544	66.6	SMPENROR	SMMEEALB
90452	90659	57870	57657	208	214	74.2	SMPENROR	SMMEEALB
90660	90972	57674	57329	313	346	72.8	SMPENROR	SMMEEALB
91503	91014	56904	57339	490	436	57.5	SMPENROR	SMMEEALB
91560	92616	56848	55789	1057	1060	69.19	SMPENROR	SMMEEALB
94025	92840	54607	55801	1186	1195	64.5	SMPENROR	SMMEEALB
95194	94081	53501	54611	1114	1111	62.8	SMPENROR	SMMEEALB
95753	95204	52955	53492	550	538	53.2	SMPENROR	SMMEEALB
95830	97195	52877	51527	1366	1351	73.1	SMPENROR	SMMEEALB
97324	98224	51535	50695	901	841	38.7	SMPENROR	SMMEEALB
136167	136428	126979	127222	262	244	87.0	SMPENROR	SMMEEALB
136402	136771	127231	127600	370	370	87.6	SMPENROR	SMMEEALB
136782	137121	127604	127949	340	346	54.3	SMPENROR	SMMEEALB
137117	137657	127932	128478	541	547	89.5	SMPENROR	SMMEEALB
137666	137936	128482	128752	271	271	88.7	SMPENROR	SMMEEALB
137949	138351	128763	129153	403	391	79.5	SMPENROR	SMMEEALB
138939	139245	129714	130020	307	307	81.1	SMPENROR	SMMEEALB
139248	139722	130023	130509	475	487	88.7	SMPENROR	SMMEEALB
138371	138929	129169	129715	559	547	84.3	SMPENROR	SMMEEALB
