REF_START	REF_END	QUERY_START	QUERY_END	REF_LENGTH	QUERY_LENGTH	IDENTITY	REF_NAME	QUERY_NAME
125651	125258	18338	17948	394	391	86.1	SMAKOQUE	SMCATAR1
125936	125666	18616	18346	271	271	93.2	SMAKOQUE	SMCATAR1
161426	157259	110402	114398	4168	3997	80.1	SMAKOQUE	SMCATAR1
162910	161545	108921	110283	1366	1363	85.9	SMAKOQUE	SMCATAR1
164462	163466	107717	108203	997	487	84.7	SMAKOQUE	SMCATAR1
165544	164671	106531	107380	874	850	74.8	SMAKOQUE	SMCATAR1
166907	165536	105168	106539	1372	1372	97.1	SMAKOQUE	SMCATAR1
166961	167537	105110	104534	577	577	82.7	SMAKOQUE	SMCATAR1
167546	168683	104525	103385	1138	1141	89.0	SMAKOQUE	SMCATAR1
168745	169942	103359	102117	1198	1243	83.5	SMAKOQUE	SMCATAR1
171032	169979	100852	101911	1054	1060	94.2	SMAKOQUE	SMCATAR1
132750	132429	23130	22803	322	328	83.6	SMAKOQUE	SMCATAR1
133474	132802	23794	23134	673	661	78.9	SMAKOQUE	SMCATAR1
134716	134095	24426	23805	622	622	94.6	SMAKOQUE	SMCATAR1
135009	134709	24719	24419	301	301	95.9	SMAKOQUE	SMCATAR1
137170	135010	26799	24705	2161	2095	91.7	SMAKOQUE	SMCATAR1
137655	137184	27282	26802	472	481	91.8	SMAKOQUE	SMCATAR1
138036	137661	27696	27288	376	409	99.1	SMAKOQUE	SMCATAR1
138122	139484	128958	127638	1363	1321	86.9	SMAKOQUE	SMCATAR1
79965	79632	136525	136843	334	319	94.2	SMAKOQUE	SMCATAR1
83532	82974	134969	135515	559	547	82.5	SMAKOQUE	SMCATAR1
83669	84629	134838	133878	961	961	92.7	SMAKOQUE	SMCATAR1
87504	86877	131050	131677	628	628	94.7	SMAKOQUE	SMCATAR1
88536	87741	130027	130795	796	769	73.3	SMAKOQUE	SMCATAR1
88548	89397	130015	129172	850	844	93.5	SMAKOQUE	SMCATAR1
110668	111106	4514	4949	439	436	88.1	SMAKOQUE	SMCATAR1
112546	111334	6191	5066	1213	1126	82.6	SMAKOQUE	SMCATAR1
113514	112566	7207	6205	949	1003	95.2	SMAKOQUE	SMCATAR1
113883	115455	7541	9131	1573	1591	87.4	SMAKOQUE	SMCATAR1
115550	117482	9199	10852	1933	1654	72.0	SMAKOQUE	SMCATAR1
119213	118310	12474	11568	904	907	89.6	SMAKOQUE	SMCATAR1
119725	119365	13133	12782	361	352	87.1	SMAKOQUE	SMCATAR1
120840	119721	14188	13129	1120	1060	75.2	SMAKOQUE	SMCATAR1
121610	120854	14808	14202	757	607	71.3	SMAKOQUE	SMCATAR1
144486	143019	124432	125890	1468	1459	92.1	SMAKOQUE	SMCATAR1
144683	144482	124248	124446	202	199	81.79	SMAKOQUE	SMCATAR1
145022	144686	123918	124245	337	328	93.4	SMAKOQUE	SMCATAR1
145138	146491	123866	122534	1354	1333	87.0	SMAKOQUE	SMCATAR1
148390	146563	120470	122291	1828	1822	93.4	SMAKOQUE	SMCATAR1
151765	153241	118363	116908	1477	1456	90.4	SMAKOQUE	SMCATAR1
154409	153254	115749	116895	1156	1147	89.0	SMAKOQUE	SMCATAR1
155365	154417	114767	115769	949	1003	82.3	SMAKOQUE	SMCATAR1
7541	9131	136561	135097	1591	1465	82.9	SMCATAR1	SMBRUOCU
9199	10852	135069	133440	1654	1630	78.4	SMCATAR1	SMBRUOCU
12474	11568	132261	133158	907	898	89.0	SMCATAR1	SMBRUOCU
13133	12782	131911	132265	352	355	88.7	SMCATAR1	SMBRUOCU
14188	13129	130937	131915	1060	979	72.9	SMCATAR1	SMBRUOCU
14808	14202	130343	130922	607	580	84.5	SMCATAR1	SMBRUOCU
15202	14833	129971	130322	370	352	91.3	SMCATAR1	SMBRUOCU
15589	15205	129597	129975	385	379	88.0	SMCATAR1	SMBRUOCU
15709	15592	129477	129594	118	118	91.8	SMCATAR1	SMBRUOCU
16530	16062	128785	129238	469	454	88.1	SMCATAR1	SMBRUOCU
17030	16526	128292	128772	505	481	91.7	SMCATAR1	SMBRUOCU
17415	17043	127992	128289	373	298	80.3	SMCATAR1	SMBRUOCU
17929	17371	127426	127984	559	559	86.4	SMCATAR1	SMBRUOCU
18338	17948	127014	127404	391	391	79.8	SMCATAR1	SMBRUOCU
18616	18346	126732	127002	271	271	91.0	SMCATAR1	SMBRUOCU
19172	18620	126182	126728	553	547	85.0	SMCATAR1	SMBRUOCU
19513	19168	125865	126186	346	322	64.3	SMCATAR1	SMBRUOCU
19900	19531	125482	125851	370	370	95.8	SMCATAR1	SMBRUOCU
20181	19929	125235	125508	253	274	79.7	SMCATAR1	SMBRUOCU
20585	20180	124831	125236	406	406	97.0	SMCATAR1	SMBRUOCU
21276	20562	124131	124854	715	724	84.5	SMCATAR1	SMBRUOCU
21677	21323	123763	124147	355	385	74.3	SMCATAR1	SMBRUOCU
21975	21678	123465	123771	298	307	84.6	SMCATAR1	SMBRUOCU
22814	21992	122626	123454	823	829	95.2	SMCATAR1	SMBRUOCU
23130	22803	122325	122637	328	313	67.6	SMCATAR1	SMBRUOCU
23794	23134	121670	122318	661	649	80.0	SMCATAR1	SMBRUOCU
24426	23805	121041	121677	622	637	90.2	SMCATAR1	SMBRUOCU
24719	24419	120751	121048	301	298	86.8	SMCATAR1	SMBRUOCU
26799	24705	118664	120749	2095	2086	94.2	SMCATAR1	SMBRUOCU
27282	26802	118184	118655	481	472	93.0	SMCATAR1	SMBRUOCU
27696	27288	117793	118174	409	382	93.5	SMCATAR1	SMBRUOCU
27735	27909	117741	116736	175	1006	72.2	SMCATAR1	SMBRUOCU
29117	28841	116477	116747	277	271	95.2	SMCATAR1	SMBRUOCU
29157	29352	116425	116227	196	199	76.3	SMCATAR1	SMBRUOCU
29348	29633	116231	114104	286	2128	82.6	SMCATAR1	SMBRUOCU
31685	32633	114097	113200	949	898	93.0	SMCATAR1	SMBRUOCU
32677	33658	113178	112197	982	982	94.1	SMCATAR1	SMBRUOCU
34838	35126	111701	111434	289	268	82.5	SMCATAR1	SMBRUOCU
37200	35490	109391	111086	1711	1696	83.1	SMCATAR1	SMBRUOCU
38436	37224	108112	109351	1213	1240	85.7	SMCATAR1	SMBRUOCU
39762	38448	106770	108084	1315	1315	77.9	SMCATAR1	SMBRUOCU
40505	39758	106027	106774	748	748	89.1	SMCATAR1	SMBRUOCU
41989	40531	104593	106012	1459	1420	90.9	SMCATAR1	SMBRUOCU
43390	43666	103136	102866	277	271	92.3	SMCATAR1	SMBRUOCU
43682	45323	102853	101212	1642	1642	94.8	SMCATAR1	SMBRUOCU
46071	45618	100832	101162	454	331	80.1	SMCATAR1	SMBRUOCU
46156	46657	100706	100262	502	445	78.5	SMCATAR1	SMBRUOCU
47078	48275	96421	97417	1198	997	76.1	SMCATAR1	SMBRUOCU
48584	48779	97421	97613	196	193	80.9	SMCATAR1	SMBRUOCU
49744	48775	98571	97629	970	943	72.8	SMCATAR1	SMBRUOCU
51237	49842	99963	98580	1396	1384	87.7	SMCATAR1	SMBRUOCU
54950	53843	94918	95992	1108	1075	90.6	SMCATAR1	SMBRUOCU
55589	55001	94272	94857	589	586	84.6	SMCATAR1	SMBRUOCU
56991	55575	92864	94286	1417	1423	94.4	SMCATAR1	SMBRUOCU
58161	57000	91714	92890	1162	1177	89.8	SMCATAR1	SMBRUOCU
58249	59512	91609	90346	1264	1264	90.0	SMCATAR1	SMBRUOCU
64683	64923	85401	85164	241	238	80.9	SMCATAR1	SMBRUOCU
64935	65124	85175	84989	190	187	71.6	SMCATAR1	SMBRUOCU
66333	67089	83780	83027	757	754	84.0	SMCATAR1	SMBRUOCU
71174	67085	78945	83031	4090	4087	89.3	SMCATAR1	SMBRUOCU
74919	71229	75175	78871	3691	3697	87.9	SMCATAR1	SMBRUOCU
75290	74924	74796	75165	367	370	86.8	SMCATAR1	SMBRUOCU
75819	75279	74270	74807	541	538	70.4	SMCATAR1	SMBRUOCU
76460	75815	73621	74260	646	640	78.8	SMCATAR1	SMBRUOCU
76907	76493	73200	73629	415	430	89.0	SMCATAR1	SMBRUOCU
78217	77029	71904	73092	1189	1189	96.4	SMCATAR1	SMBRUOCU
86801	87860	64319	63278	1060	1042	85.7	SMCATAR1	SMBRUOCU
87984	88635	63257	62600	652	658	92.5	SMCATAR1	SMBRUOCU
88651	89866	62598	61386	1216	1213	88.3	SMCATAR1	SMBRUOCU
89936	92546	61346	58817	2611	2530	83.7	SMCATAR1	SMBRUOCU
94103	93440	57943	58570	664	628	70.3	SMCATAR1	SMBRUOCU
94844	94109	57239	57944	736	706	89.4	SMCATAR1	SMBRUOCU
95274	94881	56835	57228	394	394	89.2	SMCATAR1	SMBRUOCU
95684	95273	56434	56836	412	403	87.0	SMCATAR1	SMBRUOCU
95787	97686	56334	54471	1900	1864	93.0	SMCATAR1	SMBRUOCU
99237	99822	54431	53807	586	625	81.59	SMCATAR1	SMBRUOCU
99790	99991	53863	53656	202	208	90.9	SMCATAR1	SMBRUOCU
100005	100347	53655	53313	343	343	87.5	SMCATAR1	SMBRUOCU
100796	100349	52823	53312	448	490	81.69	SMCATAR1	SMBRUOCU
100852	101911	52755	51702	1060	1054	92.8	SMCATAR1	SMBRUOCU
103359	102117	50510	51695	1243	1186	81.1	SMCATAR1	SMBRUOCU
104525	103385	49393	50509	1141	1117	90.7	SMCATAR1	SMBRUOCU
105110	104534	48810	49401	577	592	78.5	SMCATAR1	SMBRUOCU
105168	106539	48764	47393	1372	1372	93.2	SMCATAR1	SMBRUOCU
106531	107380	47394	46539	850	856	69.59	SMCATAR1	SMBRUOCU
108921	110283	46547	45191	1363	1357	84.1	SMCATAR1	SMBRUOCU
110402	114398	45089	41777	3997	3313	81.1	SMCATAR1	SMBRUOCU
114767	115769	41476	40513	1003	964	74.7	SMCATAR1	SMBRUOCU
115749	116895	40536	39402	1147	1135	83.6	SMCATAR1	SMBRUOCU
118363	116908	37951	39406	1456	1456	86.2	SMCATAR1	SMBRUOCU
120470	122291	37657	35872	1822	1786	82.7	SMCATAR1	SMBRUOCU
123866	122534	34552	35878	1333	1327	84.6	SMCATAR1	SMBRUOCU
123918	124245	34503	34188	328	316	87.0	SMCATAR1	SMBRUOCU
124248	124446	34179	33975	199	205	89.5	SMCATAR1	SMBRUOCU
128958	127638	28415	29723	1321	1309	86.1	SMCATAR1	SMBRUOCU
130015	129172	27538	28387	844	850	90.3	SMCATAR1	SMBRUOCU
130027	130795	27502	26737	769	766	64.5	SMCATAR1	SMBRUOCU
131009	130877	26616	26751	133	136	81.29	SMCATAR1	SMBRUOCU
131050	131677	26593	25963	628	631	95.6	SMCATAR1	SMBRUOCU
133875	132060	23928	25671	1816	1744	76.0	SMCATAR1	SMBRUOCU
134838	133878	22962	23925	961	964	86.6	SMCATAR1	SMBRUOCU
134969	135515	22961	22334	547	628	82.8	SMCATAR1	SMBRUOCU
136846	137113	21823	21571	268	253	91.3	SMCATAR1	SMBRUOCU
137467	137830	21260	20921	364	340	85.3	SMCATAR1	SMBRUOCU
137835	138117	20929	20647	283	283	80.6	SMCATAR1	SMBRUOCU
138113	138317	20651	20426	205	226	71.6	SMCATAR1	SMBRUOCU
139468	138907	19783	20383	562	601	85.2	SMCATAR1	SMBRUOCU
139656	140085	19590	19188	430	403	80.8	SMCATAR1	SMBRUOCU
140088	141936	19185	17334	1849	1852	85.4	SMCATAR1	SMBRUOCU
142123	142474	17331	15729	352	1603	88.4	SMCATAR1	SMBRUOCU
143209	144295	14430	13311	1087	1120	78.6	SMCATAR1	SMBRUOCU
150002	146528	9748	13150	3475	3403	82.5	SMCATAR1	SMBRUOCU
150934	150175	8808	9567	760	760	89.2	SMCATAR1	SMBRUOCU
152075	151010	7748	8822	1066	1075	82.1	SMCATAR1	SMBRUOCU
152138	153362	7684	6499	1225	1186	95.9	SMCATAR1	SMBRUOCU
154633	153496	4726	5875	1138	1150	89.2	SMCATAR1	SMBRUOCU
155828	154724	3585	4689	1105	1105	83.9	SMCATAR1	SMBRUOCU
158049	157014	140625	139590	1036	1036	95.3	SMCATAR1	SMBRUOCU
158368	158131	140979	140742	238	238	88.4	SMCATAR1	SMBRUOCU
160072	158368	142656	140985	1705	1672	83.3	SMCATAR1	SMBRUOCU
161778	160068	144422	142670	1711	1753	91.8	SMCATAR1	SMBRUOCU
0	690	0	585	691	586	70.3	SMCATAR1	SMBRUOCU
1618	2044	630	3198	427	2569	85.8	SMCATAR1	SMBRUOCU
3576	3909	3239	3572	334	334	91.8	SMCATAR1	SMBRUOCU
4514	4949	139250	138833	436	418	75.5	SMCATAR1	SMBRUOCU
6191	5066	137767	138847	1126	1081	81.79	SMCATAR1	SMBRUOCU
7207	6205	136760	137762	1003	1003	93.0	SMCATAR1	SMBRUOCU
0	585	0	585	586	586	99.4	SMBRUOCU	SMBRUSP1
630	3198	630	3198	2569	2569	99.8	SMBRUOCU	SMBRUSP1
3239	3572	3239	3572	334	334	100.0	SMBRUOCU	SMBRUSP1
3585	4689	3585	4689	1105	1105	99.4	SMBRUOCU	SMBRUSP1
4726	5875	4726	5875	1150	1150	100.0	SMBRUOCU	SMBRUSP1
5879	6503	5879	6503	625	625	99.5	SMBRUOCU	SMBRUSP1
7684	6499	7684	6499	1186	1186	100.0	SMBRUOCU	SMBRUSP1
7748	8822	7748	8822	1075	1075	99.4	SMBRUOCU	SMBRUSP1
8808	9567	8808	9567	760	760	100.0	SMBRUOCU	SMBRUSP1
9748	13150	9784	13150	3403	3367	99.6	SMBRUOCU	SMBRUSP1
14430	13311	14430	13311	1120	1120	99.7	SMBRUOCU	SMBRUSP1
14500	15733	14500	15733	1234	1234	99.7	SMBRUOCU	SMBRUSP1
17331	15729	17331	15729	1603	1603	99.8	SMBRUOCU	SMBRUSP1
19185	17334	19185	17334	1852	1852	99.6	SMBRUOCU	SMBRUSP1
19590	19188	19590	19188	403	403	100.0	SMBRUOCU	SMBRUSP1
19783	20383	19783	20383	601	601	100.0	SMBRUOCU	SMBRUSP1
20651	20426	20651	20426	226	226	98.6	SMBRUOCU	SMBRUSP1
20929	20647	20929	20647	283	283	100.0	SMBRUOCU	SMBRUSP1
21260	20921	21260	20921	340	340	100.0	SMBRUOCU	SMBRUSP1
21823	21571	21823	21571	253	253	100.0	SMBRUOCU	SMBRUSP1
22961	22334	22961	22334	628	628	98.5	SMBRUOCU	SMBRUSP1
22962	23925	22962	23925	964	964	99.6	SMBRUOCU	SMBRUSP1
23928	25671	23928	25671	1744	1744	99.6	SMBRUOCU	SMBRUSP1
25686	25779	25686	25779	94	94	100.0	SMBRUOCU	SMBRUSP1
26593	25963	26593	25963	631	631	100.0	SMBRUOCU	SMBRUSP1
26616	26751	26616	26751	136	136	97.7	SMBRUOCU	SMBRUSP1
27502	26737	27508	26737	766	772	98.0	SMBRUOCU	SMBRUSP1
27538	28387	27544	28393	850	850	99.6	SMBRUOCU	SMBRUSP1
28415	29723	28421	29729	1309	1309	99.5	SMBRUOCU	SMBRUSP1
29746	30886	29752	30892	1141	1141	98.9	SMBRUOCU	SMBRUSP1
30984	32253	30990	32259	1270	1270	100.0	SMBRUOCU	SMBRUSP1
34179	33975	34185	33981	205	205	100.0	SMBRUOCU	SMBRUSP1
34503	34188	34509	34194	316	316	100.0	SMBRUOCU	SMBRUSP1
34552	35878	34558	35884	1327	1327	99.5	SMBRUOCU	SMBRUSP1
37657	35872	37663	35878	1786	1786	100.0	SMBRUOCU	SMBRUSP1
37951	39406	37957	39412	1456	1456	100.0	SMBRUOCU	SMBRUSP1
40536	39402	40542	39408	1135	1135	100.0	SMBRUOCU	SMBRUSP1
41476	40513	41482	40519	964	964	99.6	SMBRUOCU	SMBRUSP1
45089	41777	45095	41783	3313	3313	99.9	SMBRUOCU	SMBRUSP1
46547	45191	46553	45197	1357	1357	99.7	SMBRUOCU	SMBRUSP1
56334	54471	56340	54477	1864	1864	99.6	SMBRUOCU	SMBRUSP1
56434	56836	56440	56842	403	403	100.0	SMBRUOCU	SMBRUSP1
56835	57228	56841	57234	394	394	100.0	SMBRUOCU	SMBRUSP1
57239	57944	57245	57950	706	706	100.0	SMBRUOCU	SMBRUSP1
57943	58570	57955	58576	628	622	100.0	SMBRUOCU	SMBRUSP1
61346	58817	61352	58823	2530	2530	99.4	SMBRUOCU	SMBRUSP1
62598	61386	62604	61392	1213	1213	100.0	SMBRUOCU	SMBRUSP1
63257	62600	63275	62606	658	670	100.0	SMBRUOCU	SMBRUSP1
64319	63278	64325	63284	1042	1042	99.7	SMBRUOCU	SMBRUSP1
70510	70924	70516	70930	415	415	100.0	SMBRUOCU	SMBRUSP1
85175	84989	85181	84995	187	187	100.0	SMBRUOCU	SMBRUSP1
85401	85164	85407	85170	238	238	100.0	SMBRUOCU	SMBRUSP1
86675	85430	86681	85436	1246	1246	100.0	SMBRUOCU	SMBRUSP1
90357	87627	90363	87633	2731	2731	99.4	SMBRUOCU	SMBRUSP1
91609	90346	91615	90352	1264	1264	99.5	SMBRUOCU	SMBRUSP1
91714	92890	91720	92896	1177	1177	99.2	SMBRUOCU	SMBRUSP1
92864	94286	92870	94292	1423	1423	100.0	SMBRUOCU	SMBRUSP1
94272	94857	94278	94863	586	586	99.4	SMBRUOCU	SMBRUSP1
94918	95992	94924	95998	1075	1075	100.0	SMBRUOCU	SMBRUSP1
96370	95980	96376	95986	391	391	100.0	SMBRUOCU	SMBRUSP1
96421	97417	96427	97423	997	997	99.0	SMBRUOCU	SMBRUSP1
97421	97613	97427	97619	193	193	100.0	SMBRUOCU	SMBRUSP1
98571	97629	98577	97635	943	943	98.4	SMBRUOCU	SMBRUSP1
99963	98580	99969	98586	1384	1384	99.7	SMBRUOCU	SMBRUSP1
100706	100262	100712	100268	445	445	97.9	SMBRUOCU	SMBRUSP1
100832	101162	100838	101168	331	331	100.0	SMBRUOCU	SMBRUSP1
102853	101212	102859	101218	1642	1642	99.8	SMBRUOCU	SMBRUSP1
103136	102866	103142	102872	271	271	100.0	SMBRUOCU	SMBRUSP1
104543	103226	104549	103232	1318	1318	99.3	SMBRUOCU	SMBRUSP1
104593	106012	104599	106018	1420	1420	99.5	SMBRUOCU	SMBRUSP1
127992	128289	127992	128289	298	298	98.9	SMBRUOCU	SMBRUSP1
128292	128772	128292	128772	481	481	100.0	SMBRUOCU	SMBRUSP1
128785	129238	128785	129238	454	454	100.0	SMBRUOCU	SMBRUSP1
129477	129594	129477	129594	118	118	100.0	SMBRUOCU	SMBRUSP1
129597	129975	129597	129975	379	379	100.0	SMBRUOCU	SMBRUSP1
129971	130322	129971	130322	352	352	100.0	SMBRUOCU	SMBRUSP1
130343	130922	130343	130922	580	580	100.0	SMBRUOCU	SMBRUSP1
130937	131915	130937	131915	979	979	100.0	SMBRUOCU	SMBRUSP1
131911	132265	131911	132265	355	355	100.0	SMBRUOCU	SMBRUSP1
132261	133158	132261	133158	898	898	100.0	SMBRUOCU	SMBRUSP1
135069	133440	135069	133440	1630	1630	98.5	SMBRUOCU	SMBRUSP1
136561	135097	136561	135097	1465	1465	99.7	SMBRUOCU	SMBRUSP1
136760	137762	136760	137762	1003	1003	99.6	SMBRUOCU	SMBRUSP1
137767	138847	137767	138847	1081	1081	100.0	SMBRUOCU	SMBRUSP1
139250	138833	139250	138833	418	418	99.2	SMBRUOCU	SMBRUSP1
139630	139285	139630	139285	346	346	99.1	SMBRUOCU	SMBRUSP1
140625	139590	140625	139590	1036	1036	100.0	SMBRUOCU	SMBRUSP1
140979	140742	140979	140742	238	238	100.0	SMBRUOCU	SMBRUSP1
142656	140985	142656	140985	1672	1672	98.9	SMBRUOCU	SMBRUSP1
144422	142670	144422	142670	1753	1753	100.0	SMBRUOCU	SMBRUSP1
47394	46539	47400	46545	856	856	99.6	SMBRUOCU	SMBRUSP1
48764	47393	48770	47399	1372	1372	100.0	SMBRUOCU	SMBRUSP1
48810	49401	48816	49407	592	592	99.4	SMBRUOCU	SMBRUSP1
49393	50509	49399	50515	1117	1117	100.0	SMBRUOCU	SMBRUSP1
50510	51695	50516	51701	1186	1186	100.0	SMBRUOCU	SMBRUSP1
52755	51702	52761	51708	1054	1054	99.4	SMBRUOCU	SMBRUSP1
52823	53312	52841	53318	490	478	100.0	SMBRUOCU	SMBRUSP1
53655	53313	53661	53319	343	343	100.0	SMBRUOCU	SMBRUSP1
53863	53656	53869	53662	208	208	100.0	SMBRUOCU	SMBRUSP1
54431	53807	54437	53813	625	625	99.5	SMBRUOCU	SMBRUSP1
117741	116736	117741	116736	1006	1006	99.4	SMBRUOCU	SMBRUSP1
117793	118174	117793	118174	382	382	100.0	SMBRUOCU	SMBRUSP1
118184	118655	118184	118655	472	472	100.0	SMBRUOCU	SMBRUSP1
118664	120749	118664	120749	2086	2086	99.8	SMBRUOCU	SMBRUSP1
120751	121048	120751	121048	298	298	100.0	SMBRUOCU	SMBRUSP1
121041	121677	121041	121677	637	637	99.0	SMBRUOCU	SMBRUSP1
121670	122318	121670	122318	649	649	100.0	SMBRUOCU	SMBRUSP1
122325	122637	122325	122637	313	313	100.0	SMBRUOCU	SMBRUSP1
