locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFTRYOCC_00031	CDS	888	prfA		COG0216	Peptide chain release factor 1
VFTRYOCC_00032	CDS	1413	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFTRYOCC_00033	CDS	930	thrB	2.7.1.39	COG2334	Homoserine kinase
VFTRYOCC_00034	CDS	321				hypothetical protein
VFTRYOCC_00035	tRNA	72				tRNA-Met(cat)
VFTRYOCC_00036	CDS	186				hypothetical protein
VFTRYOCC_00037	CDS	774				hypothetical protein
VFTRYOCC_00038	CDS	1023	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
VFTRYOCC_00039	CDS	258				hypothetical protein
VFTRYOCC_00040	tRNA	75				tRNA-Asn(gtt)
VFTRYOCC_00041	tRNA	72				tRNA-Cys(gca)
VFTRYOCC_00042	CDS	522	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
VFTRYOCC_00043	CDS	984	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
VFTRYOCC_00044	CDS	3117	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
VFTRYOCC_00045	CDS	537	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
VFTRYOCC_00046	CDS	1164	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
VFTRYOCC_00047	CDS	630	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
VFTRYOCC_00048	CDS	1269	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
VFTRYOCC_00049	CDS	972	hisC2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase 2
VFTRYOCC_00050	CDS	567	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
VFTRYOCC_00051	CDS	618	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
VFTRYOCC_00052	CDS	708	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
VFTRYOCC_00053	CDS	738	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
VFTRYOCC_00054	CDS	291	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
VFTRYOCC_00055	CDS	276	hisE	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
VFTRYOCC_00056	tRNA	73				tRNA-His(gtg)
VFTRYOCC_00057	tRNA	74				tRNA-Lys(ttt)
VFTRYOCC_00058	CDS	477	infC		COG0290	Translation initiation factor IF-3
VFTRYOCC_00059	CDS	1059	aroC	4.2.3.5		Chorismate synthase
VFTRYOCC_00060	tRNA	72				tRNA-Arg(tct)
VFTRYOCC_00061	tRNA	72				tRNA-Met(cat)
VFTRYOCC_00062	tRNA	74				tRNA-Pro(tgg)
VFTRYOCC_00063	CDS	354				hypothetical protein
VFTRYOCC_00064	CDS	516				hypothetical protein
VFTRYOCC_00065	CDS	1014				hypothetical protein
VFTRYOCC_00066	CDS	804	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
VFTRYOCC_00067	CDS	1080	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
VFTRYOCC_00068	CDS	1365	thrC	4.2.3.1	COG0498	Threonine synthase
VFTRYOCC_00069	CDS	1176				hypothetical protein
VFTRYOCC_00070	CDS	1266	radA			DNA repair protein RadA
VFTRYOCC_00071	CDS	165	rpsR		COG0238	30S ribosomal protein S18
VFTRYOCC_00072	CDS	279				hypothetical protein
VFTRYOCC_00073	tRNA	74				tRNA-Asp(gtc)
VFTRYOCC_00074	tRNA	73				tRNA-Glu(ttc)
VFTRYOCC_00075	CDS	1260	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
VFTRYOCC_00076	CDS	1653	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
VFTRYOCC_00077	CDS	270				hypothetical protein
VFTRYOCC_00078	CDS	1605	groL		COG0459	60 kDa chaperonin
VFTRYOCC_00079	CDS	1296	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
VFTRYOCC_00080	CDS	1119				hypothetical protein
VFTRYOCC_00081	CDS	1107				hypothetical protein
VFTRYOCC_00082	CDS	138	rpmH		COG0230	50S ribosomal protein L34
VFTRYOCC_00083	CDS	609				hypothetical protein
VFTRYOCC_00084	CDS	1014	dnaJ		COG0484	Chaperone protein DnaJ
VFTRYOCC_00085	CDS	1794	dnaK		COG0443	Chaperone protein DnaK
VFTRYOCC_00086	CDS	441	grpE			Protein GrpE
VFTRYOCC_00087	CDS	924	aroH	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
VFTRYOCC_00088	CDS	1017	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
VFTRYOCC_00089	CDS	678	dapB	1.17.1.8		4-hydroxy-tetrahydrodipicolinate reductase
VFTRYOCC_00090	CDS	591	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
VFTRYOCC_00091	CDS	435	aroQ1	4.2.1.10	COG0757	3-dehydroquinate dehydratase 1
VFTRYOCC_00092	CDS	249	rpmA		COG0211	50S ribosomal protein L27
VFTRYOCC_00093	CDS	363				hypothetical protein
VFTRYOCC_00094	tRNA	74				tRNA-Ala(tgc)
VFTRYOCC_00095	CDS	1209	argG	6.3.4.5	COG0137	Argininosuccinate synthase
VFTRYOCC_00096	CDS	114				hypothetical protein
VFTRYOCC_00097	rRNA	2733				23S ribosomal RNA
VFTRYOCC_00098	tRNA	74				tRNA-Ile(gat)
VFTRYOCC_00099	rRNA	1471				16S ribosomal RNA
VFTRYOCC_00100	CDS	375				hypothetical protein
VFTRYOCC_00101	CDS	570	rplD		COG0088	50S ribosomal protein L4
VFTRYOCC_00102	CDS	204				hypothetical protein
VFTRYOCC_00103	CDS	807	rplB		COG0090	50S ribosomal protein L2
VFTRYOCC_00104	CDS	297	rpsS			30S ribosomal protein S19
VFTRYOCC_00105	CDS	351				hypothetical protein
VFTRYOCC_00106	CDS	606	rpsC			30S ribosomal protein S3
VFTRYOCC_00107	CDS	411	rplP		COG0197	50S ribosomal protein L16
VFTRYOCC_00108	CDS	141				hypothetical protein
VFTRYOCC_00109	CDS	228				hypothetical protein
VFTRYOCC_00110	CDS	369	rplN		COG0093	50S ribosomal protein L14
VFTRYOCC_00111	CDS	549	rplE		COG0094	50S ribosomal protein L5
VFTRYOCC_00112	CDS	303	rpsN		COG0199	30S ribosomal protein S14
VFTRYOCC_00113	CDS	372				hypothetical protein
VFTRYOCC_00114	CDS	546				hypothetical protein
VFTRYOCC_00115	CDS	342				hypothetical protein
VFTRYOCC_00116	CDS	423	rpsE		COG0098	30S ribosomal protein S5
VFTRYOCC_00117	CDS	306				hypothetical protein
VFTRYOCC_00118	CDS	210	infA			Translation initiation factor IF-1
VFTRYOCC_00119	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
VFTRYOCC_00120	CDS	342	rpsM		COG0099	30S ribosomal protein S13
VFTRYOCC_00121	CDS	342	rpsK		COG0100	30S ribosomal protein S11
VFTRYOCC_00122	CDS	555	rpsD		COG0522	30S ribosomal protein S4
VFTRYOCC_00123	CDS	852	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
VFTRYOCC_00124	CDS	222				hypothetical protein
VFTRYOCC_00125	CDS	1056	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
VFTRYOCC_00126	CDS	402	aroK	2.7.1.71		Shikimate kinase
VFTRYOCC_00127	tRNA	72				tRNA-Met(cat)
VFTRYOCC_00128	tRNA	70				tRNA-Ile(tat)
