# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFMALBOS	cds	30352	31449	-	CDDJIM_00195		hypothetical protein	
VFMALBOS	cds	31456	32547	-	CDDJIM_00200		hypothetical protein	PFAM:PF00226.34, PFAM:PF00684.22, PFAM:PF01556.21
VFMALBOS	cds	32550	34376	-	CDDJIM_00205	dnaK	Chaperone protein DnaK	SO:0001217, UniRef:UniRef50_A6T226
VFMALBOS	cds	34435	35361	+	CDDJIM_00210		hypothetical protein	PFAM:PF00793.23
VFMALBOS	cds	35498	35716	+	CDDJIM_00215		hypothetical protein	
VFMALBOS	cds	35798	35977	+	CDDJIM_00220		hypothetical protein	
VFMALBOS	cds	36041	36529	+	CDDJIM_00225		3-dehydroquinate dehydratase	SO:0001217, UniRef:UniRef50_B1GZJ3
VFMALBOS	cds	36777	37097	-	CDDJIM_00230		hypothetical protein	
VFMALBOS	rRNA	37262	40052	-	CDDJIM_00235	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
VFMALBOS	tRNA	40064	40135	-	CDDJIM_00240	trnI	tRNA-Ile(gat)	SO:0000263
VFMALBOS	rRNA	40145	41772	-	CDDJIM_00245	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
VFMALBOS	cds	41814	42260	+	CDDJIM_00250		hypothetical protein	
VFMALBOS	cds	42253	42777	+	CDDJIM_00255		hypothetical protein	
VFMALBOS	cds	42761	42988	+	CDDJIM_00260		hypothetical protein	
VFMALBOS	cds	42978	43691	+	CDDJIM_00265		50S ribosomal protein L2	SO:0001217, UniRef:UniRef50_Q9RXJ9
VFMALBOS	cds	43688	43969	+	CDDJIM_00270		30S ribosomal protein S19	SO:0001217, UniRef:UniRef50_Q6N4T8
VFMALBOS	cds	43973	44290	+	CDDJIM_00275		hypothetical protein	
VFMALBOS	cds	44280	44882	+	CDDJIM_00280		hypothetical protein	PFAM:PF00189.23
VFMALBOS	cds	44882	45271	+	CDDJIM_00285		hypothetical protein	PFAM:PF00252.21
VFMALBOS	cds	45264	45494	+	CDDJIM_00290		hypothetical protein	PFAM:PF00366.23
VFMALBOS	cds	45491	45859	+	CDDJIM_00295		hypothetical protein	PFAM:PF00238.22
VFMALBOS	cds	45850	46422	+	CDDJIM_00300		hypothetical protein	PFAM:PF00281.22, PFAM:PF00673.24
VFMALBOS	cds	46430	46636	+	CDDJIM_00305		hypothetical protein	
VFMALBOS	cds	46627	47001	+	CDDJIM_00310		hypothetical protein	PFAM:PF00410.22
VFMALBOS	cds	46994	47536	+	CDDJIM_00315		hypothetical protein	
VFMALBOS	cds	47499	47825	+	CDDJIM_00320		hypothetical protein	
VFMALBOS	cds	47822	48244	+	CDDJIM_00325		hypothetical protein	PFAM:PF00333.23, PFAM:PF03719.18
VFMALBOS	cds	48237	48572	+	CDDJIM_00330		hypothetical protein	
VFMALBOS	cds	48569	48805	+	CDDJIM_00335		hypothetical protein	PFAM:PF01176.22
VFMALBOS	cds	48783	48899	+	CDDJIM_00340		50S ribosomal protein L36	SO:0001217, UniRef:UniRef50_Q6KI32
VFMALBOS	cds	48896	49237	+	CDDJIM_00345		hypothetical protein	
VFMALBOS	cds	49234	49584	+	CDDJIM_00350		hypothetical protein	
VFMALBOS	cds	49581	50129	+	CDDJIM_00355		hypothetical protein	PFAM:PF01479.28
VFMALBOS	cds	50129	50974	+	CDDJIM_00360		hypothetical protein	
VFMALBOS	cds	50967	51431	+	CDDJIM_00365		hypothetical protein	PFAM:PF01202.25
VFMALBOS	cds	51418	52458	+	CDDJIM_00370		hypothetical protein	PFAM:PF01761.23
