REF_START	REF_END	QUERY_START	QUERY_END	REF_LENGTH	QUERY_LENGTH	IDENTITY	REF_NAME	QUERY_NAME
94543	96354	94849	96651	1812	1803	49.84	VFCIXNER	VFPENROR
96660	98294	96863	98500	1635	1638	62.16	VFCIXNER	VFPENROR
104545	102719	104345	102528	1827	1818	66.83	VFCIXNER	VFPENROR
110084	107784	109466	107346	2301	2121	47.01	VFCIXNER	VFPENROR
112554	114179	110686	112020	1626	1335	36.12	VFCIXNER	VFPENROR
116185	117708	113120	114640	1524	1521	50.58	VFCIXNER	VFPENROR
118603	117716	115536	114649	888	888	81.76	VFCIXNER	VFPENROR
119206	119349	116140	116283	144	144	87.5	VFCIXNER	VFPENROR
119210	119034	116145	115969	177	177	67.8	VFCIXNER	VFPENROR
119748	120236	116718	117170	489	453	43.45	VFCIXNER	VFPENROR
119824	119432	116748	116350	393	399	69.63	VFCIXNER	VFPENROR
120793	120638	117728	117573	156	156	80.77	VFCIXNER	VFPENROR
120911	120804	117841	117743	108	99	80.56	VFCIXNER	VFPENROR
120913	121074	117865	118023	162	159	66.67	VFCIXNER	VFPENROR
121049	121231	117997	118179	183	183	93.44	VFCIXNER	VFPENROR
121583	121236	118532	118188	348	345	75.0	VFCIXNER	VFPENROR
121803	121633	118751	118581	171	171	87.72	VFCIXNER	VFPENROR
122676	123578	119805	120632	903	828	41.83	VFCIXNER	VFPENROR
123846	124631	120771	121526	786	756	57.79	VFCIXNER	VFPENROR
124588	124824	121466	121699	237	234	73.42	VFCIXNER	VFPENROR
127114	127746	123716	124345	633	630	48.58	VFCIXNER	VFPENROR
129304	130041	125814	126581	738	768	39.47	VFCIXNER	VFPENROR
134495	135886	130514	131878	1392	1365	44.79	VFCIXNER	VFPENROR
134777	132939	130814	128955	1839	1860	44.51	VFCIXNER	VFPENROR
7	1299	4	1314	1293	1311	69.79	VFPENROR	VFPENVAR
5430	6827	5269	6849	1398	1581	43.82	VFPENROR	VFPENVAR
6446	10642	6474	10730	4197	4257	40.77	VFPENROR	VFPENVAR
10606	10977	10690	11061	372	372	70.16	VFPENROR	VFPENVAR
11390	13450	11489	13552	2061	2064	54.26	VFPENROR	VFPENVAR
23704	24885	23046	24230	1182	1185	40.78	VFPENROR	VFPENVAR
49951	52422	53623	56115	2472	2493	36.49	VFPENROR	VFPENVAR
57938	59272	59176	60486	1335	1311	46.64	VFPENROR	VFPENVAR
62409	66131	63481	67203	3723	3723	42.41	VFPENROR	VFPENVAR
66561	67046	67615	68106	486	492	56.36	VFPENROR	VFPENVAR
69888	66964	71280	67981	2925	3300	39.54	VFPENROR	VFPENVAR
75682	74243	77827	76430	1440	1398	37.43	VFPENROR	VFPENVAR
81614	80613	81553	80495	1002	1059	50.14	VFPENROR	VFPENVAR
86485	83855	86034	83446	2631	2589	36.8	VFPENROR	VFPENVAR
90756	89473	90329	89016	1284	1314	39.91	VFPENROR	VFPENVAR
94834	96798	93553	95553	1965	2001	43.99	VFPENROR	VFPENVAR
96851	99775	95552	98470	2925	2919	46.49	VFPENROR	VFPENVAR
104348	102522	104106	102301	1827	1806	58.27	VFPENROR	VFPENVAR
109328	107166	109158	107011	2163	2148	40.1	VFPENROR	VFPENVAR
112663	112064	112772	112062	600	711	35.34	VFPENROR	VFPENVAR
113123	114541	113438	114916	1419	1479	46.83	VFPENROR	VFPENVAR
115188	114556	115549	114917	633	633	76.3	VFPENROR	VFPENVAR
115628	115263	115964	115599	366	366	70.97	VFPENROR	VFPENVAR
116371	115967	116712	116302	405	411	64.23	VFPENROR	VFPENVAR
116465	116836	116801	117175	372	375	57.04	VFPENROR	VFPENVAR
116788	116934	117126	117272	147	147	75.51	VFPENROR	VFPENVAR
117042	117176	117378	117512	135	135	64.44	VFPENROR	VFPENVAR
117988	117593	118256	117849	396	408	57.04	VFPENROR	VFPENVAR
118000	118179	118263	118442	180	180	78.33	VFPENROR	VFPENVAR
118776	118348	119018	118611	429	408	52.7	VFPENROR	VFPENVAR
119666	120106	119247	119741	441	495	42.01	VFPENROR	VFPENVAR
120776	122434	120565	122379	1659	1815	39.56	VFPENROR	VFPENVAR
1	2295	1	2304	2295	2304	55.91	VFPENVAR	VFLYNSP
3328	6846	3311	6709	3519	3399	45.95	VFPENVAR	VFLYNSP
6834	9725	6699	9569	2892	2871	48.77	VFPENVAR	VFLYNSP
10669	11547	10484	11356	879	873	53.8	VFPENVAR	VFLYNSP
11489	13588	11300	13417	2100	2118	58.98	VFPENVAR	VFLYNSP
14280	14867	14092	14727	588	636	39.15	VFPENVAR	VFLYNSP
25978	24386	26294	24711	1593	1584	43.91	VFPENVAR	VFLYNSP
27971	26226	28310	26562	1746	1749	45.48	VFPENVAR	VFLYNSP
30876	29302	31272	29728	1575	1545	49.34	VFPENVAR	VFLYNSP
37048	36236	26641	25847	813	795	40.22	VFPENVAR	VFLYNSP
37732	36224	38178	36634	1509	1545	42.62	VFPENVAR	VFLYNSP
41989	40301	42383	40683	1689	1701	47.84	VFPENVAR	VFLYNSP
52489	53532	47661	48719	1044	1059	45.21	VFPENVAR	VFLYNSP
53611	56544	48797	51706	2934	2910	42.41	VFPENVAR	VFLYNSP
59191	60555	54361	55710	1365	1350	51.4	VFPENVAR	VFLYNSP
61569	61709	56734	56871	141	138	57.45	VFPENVAR	VFLYNSP
61715	62281	56882	57433	567	552	44.9	VFPENVAR	VFLYNSP
62216	64018	57414	59201	1803	1788	45.62	VFPENVAR	VFLYNSP
64003	67101	59182	62214	3099	3033	49.0	VFPENVAR	VFLYNSP
67474	68106	62580	63230	633	651	51.35	VFPENVAR	VFLYNSP
68078	69334	63212	64462	1257	1251	60.48	VFPENVAR	VFLYNSP
70007	71275	65111	66397	1269	1287	46.95	VFPENVAR	VFLYNSP
73093	74286	68103	69305	1194	1203	52.48	VFPENVAR	VFLYNSP
74283	75860	69315	70886	1578	1572	43.33	VFPENVAR	VFLYNSP
77749	78303	72761	73321	555	561	44.83	VFPENVAR	VFLYNSP
78453	79400	73428	74372	948	945	47.4	VFPENVAR	VFLYNSP
81553	80459	76519	75422	1095	1098	57.77	VFPENVAR	VFLYNSP
82174	81638	77160	76600	537	561	43.81	VFPENVAR	VFLYNSP
83503	84861	78481	79863	1359	1383	42.53	VFPENVAR	VFLYNSP
84848	85501	79853	80503	654	651	68.95	VFPENVAR	VFLYNSP
88151	85440	83221	80429	2712	2793	47.69	VFPENVAR	VFLYNSP
90278	88620	85390	83693	1659	1698	43.4	VFPENVAR	VFLYNSP
95630	97213	90838	92427	1584	1590	60.83	VFPENVAR	VFLYNSP
95861	92019	90926	87147	3843	3780	40.5	VFPENVAR	VFLYNSP
104106	101299	99389	96549	2808	2841	54.91	VFPENVAR	VFLYNSP
109161	107227	104570	102591	1935	1980	47.14	VFPENVAR	VFLYNSP
109848	112088	105272	107518	2241	2247	41.93	VFPENVAR	VFLYNSP
113432	114703	108897	110165	1272	1269	61.12	VFPENVAR	VFLYNSP
114945	115802	110395	111252	858	858	83.22	VFPENVAR	VFLYNSP
114974	114822	110425	110273	153	153	72.55	VFPENVAR	VFLYNSP
116475	115816	111918	111265	660	654	57.14	VFPENVAR	VFLYNSP
116994	116365	112438	111809	630	630	71.9	VFPENVAR	VFLYNSP
117102	117470	112539	112907	369	369	63.2	VFPENVAR	VFLYNSP
117732	118280	113131	113664	549	534	73.77	VFPENVAR	VFLYNSP
118264	118440	113650	113826	177	177	86.44	VFPENVAR	VFLYNSP
118540	118454	113922	113836	87	87	93.1	VFPENVAR	VFLYNSP
118671	118802	114055	114186	132	132	81.82	VFPENVAR	VFLYNSP
118816	119277	114205	114684	462	480	62.5	VFPENVAR	VFLYNSP
119325	119732	114776	115189	408	414	59.42	VFPENVAR	VFLYNSP
120383	121579	115852	117048	1197	1197	62.65	VFPENVAR	VFLYNSP
122511	122921	117975	118385	411	411	61.31	VFPENVAR	VFLYNSP
123004	124092	118476	119549	1089	1074	47.43	VFPENVAR	VFLYNSP
126006	126344	121417	121767	339	351	58.12	VFPENVAR	VFLYNSP
128988	126283	124388	121638	2706	2751	39.36	VFPENVAR	VFLYNSP
130502	129162	125971	124649	1341	1323	45.35	VFPENVAR	VFLYNSP
1	1200	1	1206	1200	1206	72.95	VFLYNSP	VFHYALUT
2249	6685	2239	6477	4437	4239	35.38	VFLYNSP	VFHYALUT
6696	9533	6486	9308	2838	2823	41.75	VFLYNSP	VFHYALUT
10505	10876	10150	10518	372	369	73.39	VFLYNSP	VFHYALUT
11309	13408	10944	13028	2100	2085	54.51	VFLYNSP	VFHYALUT
27419	26481	26404	25448	939	957	38.96	VFLYNSP	VFHYALUT
47235	48662	45689	47128	1428	1440	37.33	VFLYNSP	VFHYALUT
48665	51418	47169	49916	2754	2748	38.45	VFLYNSP	VFHYALUT
52871	54037	53831	54988	1167	1158	49.49	VFLYNSP	VFHYALUT
54541	55641	55474	56583	1101	1110	56.53	VFLYNSP	VFHYALUT
59200	62229	60283	63465	3030	3183	43.28	VFLYNSP	VFHYALUT
62789	64438	64017	65669	1650	1653	49.03	VFLYNSP	VFHYALUT
76513	75455	78943	77894	1059	1050	50.7	VFLYNSP	VFHYALUT
80574	78751	83394	81391	1824	2004	42.01	VFLYNSP	VFHYALUT
88624	90558	90851	92764	1935	1914	45.91	VFLYNSP	VFHYALUT
99395	97503	100457	98625	1893	1833	55.45	VFLYNSP	VFHYALUT
108903	110093	108131	109348	1191	1218	50.72	VFLYNSP	VFHYALUT
110842	110432	110057	109647	411	411	84.67	VFLYNSP	VFHYALUT
111002	111262	110218	110478	261	261	82.76	VFLYNSP	VFHYALUT
111274	111399	110491	110625	126	135	77.78	VFLYNSP	VFHYALUT
112244	112777	111463	112011	534	549	50.0	VFLYNSP	VFHYALUT
113240	113395	112605	112760	156	156	80.77	VFLYNSP	VFHYALUT
113391	113816	112775	113197	426	423	69.18	VFLYNSP	VFHYALUT
114180	113800	113572	113189	381	384	55.3	VFLYNSP	VFHYALUT
114388	114233	113791	113636	156	156	73.08	VFLYNSP	VFHYALUT
114782	115204	114164	114574	423	411	49.65	VFLYNSP	VFHYALUT
116059	117063	115341	116342	1005	1002	47.55	VFLYNSP	VFHYALUT
120649	122223	120106	121626	1575	1521	39.04	VFLYNSP	VFHYALUT
126172	127152	125418	126407	981	990	42.77	VFLYNSP	VFHYALUT
1	1185	1	1185	1185	1185	70.71	VFHYALUT	VFRANEDI
3595	5574	3884	5845	1980	1962	31.85	VFHYALUT	VFRANEDI
5590	6477	6017	6865	888	849	47.97	VFHYALUT	VFRANEDI
6483	9326	6874	9795	2844	2922	39.61	VFHYALUT	VFRANEDI
10132	10515	10752	11138	384	387	68.22	VFHYALUT	VFRANEDI
10926	13193	11574	13853	2268	2280	49.29	VFHYALUT	VFRANEDI
30006	28936	29093	28065	1071	1029	37.53	VFHYALUT	VFRANEDI
30792	30292	29792	29316	501	477	43.53	VFHYALUT	VFRANEDI
48171	49829	48449	50134	1659	1686	37.41	VFHYALUT	VFRANEDI
55483	56586	53406	54509	1104	1104	48.12	VFHYALUT	VFRANEDI
60196	61515	58102	59412	1320	1311	51.8	VFHYALUT	VFRANEDI
64009	64641	61879	62487	633	609	56.87	VFHYALUT	VFRANEDI
64464	65762	62331	63638	1299	1308	49.66	VFHYALUT	VFRANEDI
82508	83296	77993	78760	789	768	50.95	VFHYALUT	VFRANEDI
86876	85563	82555	81236	1314	1320	29.83	VFHYALUT	VFRANEDI
90926	92644	87180	88910	1719	1731	44.02	VFHYALUT	VFRANEDI
100691	98619	98095	96053	2073	2043	56.21	VFHYALUT	VFRANEDI
108137	109498	107410	108789	1362	1380	38.99	VFHYALUT	VFRANEDI
110048	109644	109341	108937	405	405	85.19	VFHYALUT	VFRANEDI
110059	110211	109351	109503	153	153	74.51	VFHYALUT	VFRANEDI
110467	110225	109755	109513	243	243	92.59	VFHYALUT	VFRANEDI
110491	110616	109778	109903	126	126	78.57	VFHYALUT	VFRANEDI
111464	112144	110742	111407	681	666	54.11	VFHYALUT	VFRANEDI
112775	112620	111904	111749	156	156	78.85	VFHYALUT	VFRANEDI
113306	113028	112425	112144	279	282	78.95	VFHYALUT	VFRANEDI
113320	113727	112438	112824	408	387	57.66	VFHYALUT	VFRANEDI
115299	116021	114558	115295	723	738	49.2	VFHYALUT	VFRANEDI
117626	117144	116945	116460	483	486	44.17	VFHYALUT	VFRANEDI
120841	121200	119889	120254	360	366	45.19	VFHYALUT	VFRANEDI
1	1197	1	1197	1197	1197	91.73	VFRANEDI	VFRANSCY
1291	2334	1266	2312	1044	1047	44.7	VFRANEDI	VFRANSCY
2342	3112	2318	3094	771	777	52.11	VFRANEDI	VFRANSCY
6358	11160	6318	11123	4803	4806	66.71	VFRANEDI	VFRANSCY
11117	11593	11079	11555	477	477	79.25	VFRANEDI	VFRANSCY
11589	13973	11549	13930	2385	2382	74.09	VFRANEDI	VFRANSCY
18062	14484	18035	14451	3579	3585	52.29	VFRANEDI	VFRANSCY
20361	18856	20295	18817	1506	1479	50.3	VFRANEDI	VFRANSCY
21097	20345	20997	20272	753	726	63.35	VFRANEDI	VFRANSCY
21175	22338	21090	22265	1164	1176	71.68	VFRANEDI	VFRANSCY
24282	22291	24208	22211	1992	1998	61.14	VFRANEDI	VFRANSCY
25184	27463	25107	27362	2280	2256	55.92	VFRANEDI	VFRANSCY
25192	24302	25117	24227	891	891	61.79	VFRANEDI	VFRANSCY
29867	27462	29755	27350	2406	2406	58.9	VFRANEDI	VFRANSCY
29884	32475	29768	32329	2592	2562	62.63	VFRANEDI	VFRANSCY
33268	36180	33165	36056	2913	2892	56.66	VFRANEDI	VFRANSCY
33370	32537	33236	32400	834	837	52.69	VFRANEDI	VFRANSCY
35984	38464	35886	38339	2481	2454	53.61	VFRANEDI	VFRANSCY
40330	38807	40199	38682	1524	1518	68.96	VFRANEDI	VFRANSCY
43486	41546	43522	41576	1941	1947	59.79	VFRANEDI	VFRANSCY
45769	47433	45683	47329	1665	1647	65.06	VFRANEDI	VFRANSCY
47456	51727	47332	51579	4272	4248	62.39	VFRANEDI	VFRANSCY
51733	54576	51583	54414	2844	2832	53.26	VFRANEDI	VFRANSCY
55396	54557	55214	54372	840	843	48.4	VFRANEDI	VFRANSCY
55799	55071	55617	54886	729	732	54.51	VFRANEDI	VFRANSCY
56419	61830	56231	61636	5412	5406	66.39	VFRANEDI	VFRANSCY
61833	65669	61638	65489	3837	3852	58.15	VFRANEDI	VFRANSCY
65520	66323	65320	66087	804	768	54.41	VFRANEDI	VFRANSCY
66334	71799	66099	71528	5466	5430	57.43	VFRANEDI	VFRANSCY
71876	72748	71609	72448	873	840	70.45	VFRANEDI	VFRANSCY
74905	72797	74571	72466	2109	2106	68.23	VFRANEDI	VFRANSCY
75065	74910	74774	74583	156	192	50.0	VFRANEDI	VFRANSCY
76492	79860	76255	79536	3369	3282	58.5	VFRANEDI	VFRANSCY
83999	80013	83722	79727	3987	3996	59.57	VFRANEDI	VFRANSCY
84541	90975	84281	90739	6435	6459	56.8	VFRANEDI	VFRANSCY
91176	95042	90962	94843	3867	3882	45.55	VFRANEDI	VFRANSCY
96055	95024	95854	94826	1032	1029	70.35	VFRANEDI	VFRANSCY
106786	96032	106590	95824	10755	10767	57.33	VFRANEDI	VFRANSCY
108779	107316	108578	107121	1464	1458	68.51	VFRANEDI	VFRANSCY
109031	108792	108832	108593	240	240	85.0	VFRANEDI	VFRANSCY
109514	109032	109314	108832	483	483	91.93	VFRANEDI	VFRANSCY
109891	109505	109692	109306	387	387	89.15	VFRANEDI	VFRANSCY
110006	110419	109821	110234	414	414	70.5	VFRANEDI	VFRANSCY
110009	109896	109823	109710	114	114	92.11	VFRANEDI	VFRANSCY
110429	110926	110246	110743	498	498	92.77	VFRANEDI	VFRANSCY
111464	111652	111277	111468	189	192	84.38	VFRANEDI	VFRANSCY
111465	110929	111277	110747	537	531	86.59	VFRANEDI	VFRANSCY
111641	111889	111461	111712	249	252	86.9	VFRANEDI	VFRANSCY
112035	111889	111859	111713	147	147	91.84	VFRANEDI	VFRANSCY
112140	112039	111963	111862	102	102	97.06	VFRANEDI	VFRANSCY
112144	112737	111983	112579	594	597	88.44	VFRANEDI	VFRANSCY
113068	112733	112911	112576	336	336	83.93	VFRANEDI	VFRANSCY
113072	113263	112916	113101	192	186	61.54	VFRANEDI	VFRANSCY
113718	114314	113554	114150	597	597	54.77	VFRANEDI	VFRANSCY
113764	113273	113601	113110	492	492	55.56	VFRANEDI	VFRANSCY
114474	115583	114312	115433	1110	1122	67.11	VFRANEDI	VFRANSCY
115583	115915	115420	115752	333	333	62.16	VFRANEDI	VFRANSCY
115892	119509	115731	119339	3618	3609	53.07	VFRANEDI	VFRANSCY
119509	121290	119340	121121	1782	1782	62.18	VFRANEDI	VFRANSCY
121801	122751	121624	122589	951	966	54.15	VFRANEDI	VFRANSCY
122625	123035	122439	122870	411	432	54.86	VFRANEDI	VFRANSCY
123105	125708	122941	125538	2604	2598	51.03	VFRANEDI	VFRANSCY
125701	125820	125530	125649	120	120	95.0	VFRANEDI	VFRANSCY
125825	125935	125653	125763	111	111	94.59	VFRANEDI	VFRANSCY
1	1224	1	1239	1224	1239	74.33	VFRANSCY	VFPYRCLA
3139	6822	3159	6860	3684	3702	39.94	VFRANSCY	VFPYRCLA
6849	10109	6884	10123	3261	3240	44.45	VFRANSCY	VFPYRCLA
10737	11555	10680	11489	819	810	54.01	VFRANSCY	VFPYRCLA
11555	13888	11491	13827	2334	2337	57.58	VFRANSCY	VFPYRCLA
14413	14039	14358	13981	375	378	57.94	VFRANSCY	VFPYRCLA
30050	32245	32018	34180	2196	2163	41.48	VFRANSCY	VFPYRCLA
30064	27473	32025	29329	2592	2697	39.02	VFRANSCY	VFPYRCLA
32898	34541	34802	36439	1644	1638	38.39	VFRANSCY	VFPYRCLA
35286	34378	37135	36257	909	879	53.47	VFRANSCY	VFPYRCLA
40187	38727	41976	40522	1461	1455	48.06	VFRANSCY	VFPYRCLA
42955	41573	44592	43231	1383	1362	40.59	VFRANSCY	VFPYRCLA
46118	47281	45877	46947	1164	1071	47.19	VFRANSCY	VFPYRCLA
48271	50184	47917	49824	1914	1908	43.12	VFRANSCY	VFPYRCLA
53226	54353	52882	53994	1128	1113	53.72	VFRANSCY	VFPYRCLA
55284	56036	54887	55624	753	738	39.29	VFRANSCY	VFPYRCLA
56751	58010	56279	57535	1260	1257	39.73	VFRANSCY	VFPYRCLA
57980	60859	57503	60397	2880	2895	46.82	VFRANSCY	VFPYRCLA
61812	63389	61283	62860	1578	1578	52.64	VFRANSCY	VFPYRCLA
64171	64950	63654	64448	780	795	50.94	VFRANSCY	VFPYRCLA
68328	68891	68750	69313	564	564	53.19	VFRANSCY	VFPYRCLA
74478	73351	75035	73908	1128	1128	61.54	VFRANSCY	VFPYRCLA
76801	77886	77402	78457	1086	1056	32.36	VFRANSCY	VFPYRCLA
78423	77992	78994	78563	432	432	62.5	VFRANSCY	VFPYRCLA
78436	79494	78997	80043	1059	1047	40.22	VFRANSCY	VFPYRCLA
83629	82244	83908	82523	1386	1386	38.7	VFRANSCY	VFPYRCLA
86902	88350	87108	88553	1449	1446	55.28	VFRANSCY	VFPYRCLA
89028	90650	89151	90776	1623	1626	55.8	VFRANSCY	VFPYRCLA
95851	94790	95872	94844	1062	1029	40.96	VFRANSCY	VFPYRCLA
97794	95866	97790	95913	1929	1878	62.33	VFRANSCY	VFPYRCLA
104659	103457	104504	103302	1203	1203	54.36	VFRANSCY	VFPYRCLA
106043	105807	105886	105644	237	243	67.9	VFRANSCY	VFPYRCLA
106246	108411	106093	108234	2166	2142	45.63	VFRANSCY	VFPYRCLA
108571	108825	108378	108632	255	255	62.35	VFRANSCY	VFPYRCLA
108842	109165	108650	108967	324	318	86.11	VFRANSCY	VFPYRCLA
109708	109151	109530	108958	558	573	73.82	VFRANSCY	VFPYRCLA
109977	110225	109793	110041	249	249	67.47	VFRANSCY	VFPYRCLA
110227	110496	110050	110319	270	270	77.78	VFRANSCY	VFPYRCLA
110743	110495	110565	110317	249	249	85.54	VFRANSCY	VFPYRCLA
110775	111023	110599	110847	249	249	79.52	VFRANSCY	VFPYRCLA
111385	111711	111250	111576	327	327	75.0	VFRANSCY	VFPYRCLA
111832	111719	111696	111583	114	114	76.32	VFRANSCY	VFPYRCLA
111874	111960	111749	111835	87	87	89.66	VFRANSCY	VFPYRCLA
111985	112533	111840	112382	549	543	79.35	VFRANSCY	VFPYRCLA
112560	112832	112407	112688	273	282	53.68	VFRANSCY	VFPYRCLA
112922	113563	112773	113342	642	570	41.85	VFRANSCY	VFPYRCLA
114345	115424	114091	115161	1080	1071	56.51	VFRANSCY	VFPYRCLA
116822	117394	116622	117185	573	564	42.93	VFRANSCY	VFPYRCLA
119765	120097	119633	119959	333	327	52.94	VFRANSCY	VFPYRCLA
124453	125757	124200	125510	1305	1311	45.96	VFRANSCY	VFPYRCLA
3	10706	3	10706	10704	10704	60.79	VFPYRCLA	VFPYRLAN
10681	18108	10685	18109	7428	7425	62.44	VFPYRCLA	VFPYRLAN
18956	18114	18973	18116	843	858	69.93	VFPYRCLA	VFPYRLAN
19468	18887	19478	18897	582	582	62.89	VFPYRCLA	VFPYRLAN
