REF_START	REF_END	QUERY_START	QUERY_END	REF_LENGTH	QUERY_LENGTH	IDENTITY	REF_NAME	QUERY_NAME
114234	114348	99606	99723	115	118	50.0	VFASICLA	VFKELRIB
13396	13828	13285	13726	433	442	33.5	VFASICLA	VFKELRIB
20722	20194	19713	19206	529	508	39.8	VFASICLA	VFKELRIB
23623	22756	21399	20532	868	868	39.0	VFASICLA	VFKELRIB
30373	31078	26914	27661	706	748	33.8	VFASICLA	VFKELRIB
34368	33483	30910	30049	886	862	37.5	VFASICLA	VFKELRIB
12915	13194	12953	13253	280	301	39.7	VFASICLA	VFKELRIB
109496	110102	94809	95415	607	607	38.1	VFASICLA	VFKELRIB
48605	49736	41810	42950	1132	1141	52.1	VFASICLA	VFKELRIB
70386	69930	60977	60455	457	523	39.0	VFASICLA	VFKELRIB
81896	83162	71419	72592	1267	1174	28.9	VFASICLA	VFKELRIB
85132	86686	73041	74604	1555	1564	48.4	VFASICLA	VFKELRIB
89128	89749	77033	77696	622	664	38.1	VFASICLA	VFKELRIB
112195	112573	97504	97891	379	388	36.1	VFASICLA	VFKELRIB
52243	51727	45267	44754	517	514	50.5	VFASICLA	VFKELRIB
57431	58562	50401	51538	1132	1138	63.8	VFASICLA	VFKELRIB
60992	62237	53674	54898	1246	1225	48.6	VFASICLA	VFKELRIB
64339	65026	56920	57649	688	730	31.4	VFASICLA	VFKELRIB
65007	65709	57630	58374	703	745	49.1	VFASICLA	VFKELRIB
74355	75372	65055	66120	1018	1066	36.1	VFASICLA	VFKELRIB
78923	77729	69653	68483	1195	1171	39.3	VFASICLA	VFKELRIB
27986	30173	24500	26702	2188	2203	45.0	VFASICLA	VFKELRIB
34873	34309	31460	30893	565	568	47.5	VFASICLA	VFKELRIB
50897	51488	44071	44758	592	688	44.0	VFASICLA	VFKELRIB
56375	56909	49396	49900	535	505	42.4	VFASICLA	VFKELRIB
59138	60143	52044	53004	1006	961	37.6	VFASICLA	VFKELRIB
60413	60989	53025	53640	577	616	43.4	VFASICLA	VFKELRIB
63195	63753	55825	56377	559	553	48.3	VFASICLA	VFKELRIB
100402	100135	84553	84310	268	244	59.4	VFASICLA	VFKELRIB
113085	113322	98413	98713	238	301	39.2	VFASICLA	VFKELRIB
115031	115424	100403	100793	394	391	34.3	VFASICLA	VFKELRIB
0	1203	0	1188	1204	1189	79.2	VFKELRIB	VFSTEMIN
1228	1621	1195	1585	394	391	51.5	VFKELRIB	VFSTEMIN
1617	2175	1581	2139	559	559	47.2	VFKELRIB	VFSTEMIN
2167	2608	2131	2572	442	442	38.7	VFKELRIB	VFSTEMIN
2585	2945	2549	2909	361	361	52.4	VFKELRIB	VFSTEMIN
2941	6313	2908	6265	3373	3358	63.9	VFKELRIB	VFSTEMIN
6309	10080	6257	10031	3772	3775	65.3	VFKELRIB	VFSTEMIN
10057	10420	10008	10374	364	367	88.3	VFKELRIB	VFSTEMIN
10416	10881	10370	10835	466	466	60.9	VFKELRIB	VFSTEMIN
10893	12957	10841	12908	2065	2068	70.2	VFKELRIB	VFSTEMIN
56920	57649	52118	52817	730	700	49.7	VFKELRIB	VFSTEMIN
58373	58667	53598	53835	295	238	60.8	VFKELRIB	VFSTEMIN
58663	58954	53831	54113	292	283	59.1	VFKELRIB	VFSTEMIN
60333	59955	55466	55046	379	421	66.9	VFKELRIB	VFSTEMIN
40234	41203	37801	38797	970	997	51.2	VFKELRIB	VFSTEMIN
44071	44758	39423	39987	688	565	57.9	VFKELRIB	VFSTEMIN
96722	97259	89474	90026	538	553	49.7	VFKELRIB	VFSTEMIN
98666	99089	91430	91853	424	424	65.2	VFKELRIB	VFSTEMIN
51548	52061	46815	47298	514	484	31.7	VFKELRIB	VFSTEMIN
80535	81528	75156	76128	994	973	58.9	VFKELRIB	VFSTEMIN
18691	19210	18635	19082	520	448	34.89	VFKELRIB	VFSTEMIN
19713	19206	19575	19065	508	511	60.8	VFKELRIB	VFSTEMIN
20557	19825	20303	19571	733	733	59.6	VFKELRIB	VFSTEMIN
21399	20532	21106	20278	868	829	54.2	VFKELRIB	VFSTEMIN
22094	23267	22050	23169	1174	1120	54.3	VFKELRIB	VFSTEMIN
24404	24209	25421	25223	196	199	64.5	VFKELRIB	VFSTEMIN
24500	26702	25540	27736	2203	2197	56.69	VFKELRIB	VFSTEMIN
56378	56963	51546	52131	586	586	54.9	VFKELRIB	VFSTEMIN
78668	77687	73282	72304	982	979	61.2	VFKELRIB	VFSTEMIN
55825	56377	50995	51547	553	553	59.0	VFKELRIB	VFSTEMIN
94258	94501	87070	87325	244	256	75.3	VFKELRIB	VFSTEMIN
99382	99610	92143	92371	229	229	92.0	VFKELRIB	VFSTEMIN
73041	74604	67686	69246	1564	1561	62.4	VFKELRIB	VFSTEMIN
34032	32652	31864	30484	1381	1381	62.8	VFKELRIB	VFSTEMIN
84553	84310	78641	78398	244	244	67.5	VFKELRIB	VFSTEMIN
26914	27661	27742	28660	748	919	42.6	VFKELRIB	VFSTEMIN
17694	16359	17762	16430	1336	1333	53.4	VFKELRIB	VFSTEMIN
86043	87336	79229	80462	1294	1234	67.2	VFKELRIB	VFSTEMIN
61942	60922	57030	55989	1021	1042	65.1	VFKELRIB	VFSTEMIN
100068	100407	92827	93166	340	340	75.0	VFKELRIB	VFSTEMIN
74600	75887	69247	70513	1288	1267	52.2	VFKELRIB	VFSTEMIN
35116	36280	32840	34001	1165	1162	72.7	VFKELRIB	VFSTEMIN
82159	81583	76712	76142	577	571	37.8	VFKELRIB	VFSTEMIN
82747	82168	77299	76720	580	580	44.1	VFKELRIB	VFSTEMIN
53674	54898	48853	50059	1225	1207	62.2	VFKELRIB	VFSTEMIN
62461	62788	57385	57694	328	310	39.0	VFKELRIB	VFSTEMIN
100782	101424	93505	94183	643	679	44.6	VFKELRIB	VFSTEMIN
76959	75864	71567	70499	1096	1069	51.3	VFKELRIB	VFSTEMIN
80467	78664	75078	73278	1804	1801	81.29	VFKELRIB	VFSTEMIN
68487	67353	63315	62196	1135	1120	49.0	VFKELRIB	VFSTEMIN
83382	82746	77936	77291	637	646	50.9	VFKELRIB	VFSTEMIN
65055	66120	59907	60969	1066	1063	50.9	VFKELRIB	VFSTEMIN
14303	13847	14387	13931	457	457	63.3	VFKELRIB	VFSTEMIN
92368	92803	85225	85627	436	403	56.79	VFKELRIB	VFSTEMIN
94809	95415	87618	88224	607	607	65.1	VFKELRIB	VFSTEMIN
64324	65059	59179	59914	736	736	68.1	VFKELRIB	VFSTEMIN
69653	68483	64451	63311	1171	1141	56.79	VFKELRIB	VFSTEMIN
35062	34198	32821	31942	865	880	57.7	VFKELRIB	VFSTEMIN
85077	84522	78922	78610	556	313	62.1	VFKELRIB	VFSTEMIN
99719	100076	92489	92831	358	343	61.9	VFKELRIB	VFSTEMIN
71165	71411	65951	66200	247	250	50.0	VFKELRIB	VFSTEMIN
36546	39306	34174	36964	2761	2791	57.19	VFKELRIB	VFSTEMIN
83389	83866	77943	78372	478	430	68.79	VFKELRIB	VFSTEMIN
15740	14954	15861	15030	787	832	54.5	VFKELRIB	VFSTEMIN
94497	94809	87374	87626	313	253	58.7	VFKELRIB	VFSTEMIN
67357	66076	62200	60925	1282	1276	57.9	VFKELRIB	VFSTEMIN
102841	101716	95576	94451	1126	1126	66.0	VFKELRIB	VFSTEMIN
102845	103289	95595	96030	445	436	44.6	VFKELRIB	VFSTEMIN
72802	73045	67456	67690	244	235	62.3	VFKELRIB	VFSTEMIN
27629	28757	28656	29754	1129	1099	58.3	VFKELRIB	VFSTEMIN
52044	53004	47281	48226	961	946	60.0	VFKELRIB	VFSTEMIN
63226	62755	58132	57661	472	472	38.7	VFKELRIB	VFSTEMIN
100403	100793	93162	93552	391	391	49.6	VFKELRIB	VFSTEMIN
71419	72592	66213	67371	1174	1159	31.0	VFKELRIB	VFSTEMIN
29399	28694	30426	29727	706	700	69.9	VFKELRIB	VFSTEMIN
57630	58374	52798	53542	745	745	60.9	VFKELRIB	VFSTEMIN
39507	40227	37091	37805	721	715	42.5	VFKELRIB	VFSTEMIN
96580	96739	89332	89491	160	160	78.8	VFKELRIB	VFSTEMIN
98413	98713	91174	91462	301	289	53.1	VFKELRIB	VFSTEMIN
49886	50405	45134	45653	520	520	81.29	VFKELRIB	VFSTEMIN
53025	53640	48260	48881	616	622	55.8	VFKELRIB	VFSTEMIN
12953	13253	12904	13204	301	301	52.5	VFKELRIB	VFSTEMIN
14684	14306	14689	14392	379	298	56.2	VFKELRIB	VFSTEMIN
16354	15736	16427	15812	619	616	44.8	VFKELRIB	VFSTEMIN
93452	94259	86270	87074	808	805	75.6	VFKELRIB	VFSTEMIN
59089	59911	54218	55043	823	826	59.3	VFKELRIB	VFSTEMIN
60977	60455	55988	55538	523	451	62.3	VFKELRIB	VFSTEMIN
45267	44754	40294	39994	514	301	71.5	VFKELRIB	VFSTEMIN
45295	46336	40361	41585	1042	1225	60.1	VFKELRIB	VFSTEMIN
96203	96584	88898	89336	382	439	68.99	VFKELRIB	VFSTEMIN
97251	97500	90018	90267	250	250	48.7	VFKELRIB	VFSTEMIN
97883	98405	90653	91178	523	526	53.1	VFKELRIB	VFSTEMIN
46332	49437	41544	44688	3106	3145	67.4	VFKELRIB	VFSTEMIN
50401	51538	45649	46786	1138	1138	73.6	VFKELRIB	VFSTEMIN
103276	104272	96017	97001	997	985	50.4	VFKELRIB	VFSTEMIN
17915	18743	17803	18652	829	850	46.5	VFKELRIB	VFSTEMIN
92799	93309	85752	86100	511	349	53.4	VFKELRIB	VFSTEMIN
93265	93460	86059	86278	196	220	48.4	VFKELRIB	VFSTEMIN
95490	95910	88243	88657	421	415	69.59	VFKELRIB	VFSTEMIN
64182	63669	59147	58571	514	577	48.1	VFKELRIB	VFSTEMIN
101461	101734	94202	94481	274	280	50.0	VFKELRIB	VFSTEMIN
70116	71166	64904	65951	1051	1048	78.5	VFKELRIB	VFSTEMIN
77033	77696	71683	72316	664	634	57.8	VFKELRIB	VFSTEMIN
43588	43810	38798	39149	223	352	55.7	VFKELRIB	VFSTEMIN
97504	97891	90232	90661	388	430	47.6	VFKELRIB	VFSTEMIN
49396	49900	44644	45163	505	520	61.0	VFKELRIB	VFSTEMIN
54861	55845	50112	51015	985	904	60.3	VFKELRIB	VFSTEMIN
13285	13726	13502	13838	442	337	51.8	VFKELRIB	VFSTEMIN
14958	14670	15074	14756	289	319	53.7	VFKELRIB	VFSTEMIN
0	1188	0	1191	1189	1192	66.0	VFSTEMIN	VFHYALUT
36941	37085	50215	50380	145	166	47.0	VFSTEMIN	VFHYALUT
94202	94481	123487	123790	280	304	34.0	VFSTEMIN	VFHYALUT
67686	69246	93037	94633	1561	1597	49.3	VFSTEMIN	VFHYALUT
57030	55989	78946	77902	1042	1045	53.7	VFSTEMIN	VFHYALUT
39423	39987	57779	58451	565	673	33.5	VFSTEMIN	VFHYALUT
90018	90267	118887	119154	250	268	35.2	VFSTEMIN	VFHYALUT
12904	13204	13006	13303	301	298	34.69	VFSTEMIN	VFHYALUT
15074	14756	16645	16300	319	346	32.1	VFSTEMIN	VFHYALUT
21106	20278	26419	25540	829	880	31.1	VFSTEMIN	VFHYALUT
28656	29754	34366	35449	1099	1084	37.0	VFSTEMIN	VFHYALUT
85752	86100	114564	115122	349	559	40.6	VFSTEMIN	VFHYALUT
93505	94183	122666	123491	679	826	29.1	VFSTEMIN	VFHYALUT
51546	52131	70862	71483	586	622	36.0	VFSTEMIN	VFHYALUT
54218	55043	73632	74484	826	853	35.2	VFSTEMIN	VFHYALUT
78922	78610	107610	107328	313	283	34.0	VFSTEMIN	VFHYALUT
55466	55046	77222	76865	421	358	50.0	VFSTEMIN	VFHYALUT
81167	81068	110047	109948	100	100	71.8	VFSTEMIN	VFHYALUT
59907	60969	83294	84344	1063	1051	31.4	VFSTEMIN	VFHYALUT
45134	45653	63978	64530	520	553	59.6	VFSTEMIN	VFHYALUT
47281	48226	66102	67182	946	1081	36.3	VFSTEMIN	VFHYALUT
92143	92371	121153	121375	229	223	68.99	VFSTEMIN	VFHYALUT
14689	14392	16304	15920	298	385	39.5	VFSTEMIN	VFHYALUT
19575	19065	21537	20982	511	556	36.6	VFSTEMIN	VFHYALUT
27742	28660	33651	34395	919	745	30.7	VFSTEMIN	VFHYALUT
25540	27736	31205	33446	2197	2242	38.4	VFSTEMIN	VFHYALUT
34174	36964	47279	50219	2791	2941	35.1	VFSTEMIN	VFHYALUT
87070	87325	116029	116293	256	265	61.7	VFSTEMIN	VFHYALUT
64904	65951	87302	88403	1048	1102	50.4	VFSTEMIN	VFHYALUT
78641	78398	107359	107104	244	256	55.0	VFSTEMIN	VFHYALUT
48260	48881	67432	68047	622	616	32.9	VFSTEMIN	VFHYALUT
92489	92831	121487	121844	343	358	47.3	VFSTEMIN	VFHYALUT
88898	89336	117817	118204	439	388	49.6	VFSTEMIN	VFHYALUT
71683	72316	97085	97685	634	601	27.3	VFSTEMIN	VFHYALUT
53831	54113	73187	73466	283	280	34.0	VFSTEMIN	VFHYALUT
77943	78372	105729	106140	430	412	55.1	VFSTEMIN	VFHYALUT
40361	41585	59215	60277	1225	1063	39.3	VFSTEMIN	VFHYALUT
91430	91853	120452	120899	424	448	32.0	VFSTEMIN	VFHYALUT
10841	12908	10958	13010	2068	2053	53.0	VFSTEMIN	VFHYALUT
15861	15030	17336	16607	832	730	35.3	VFSTEMIN	VFHYALUT
30426	29727	36142	35437	700	706	42.9	VFSTEMIN	VFHYALUT
85225	85627	114163	114568	403	406	52.0	VFSTEMIN	VFHYALUT
95576	94451	124925	123776	1126	1150	41.6	VFSTEMIN	VFHYALUT
67456	67690	92781	93048	235	268	43.9	VFSTEMIN	VFHYALUT
50995	51547	70299	70860	553	562	40.0	VFSTEMIN	VFHYALUT
75078	73278	100466	98621	1801	1846	63.1	VFSTEMIN	VFHYALUT
1195	1585	1282	1675	391	394	37.6	VFSTEMIN	VFHYALUT
6257	10031	6482	10187	3775	3706	40.6	VFSTEMIN	VFHYALUT
10008	10374	10131	10518	367	388	73.5	VFSTEMIN	VFHYALUT
62200	60925	85704	84324	1276	1381	35.2	VFSTEMIN	VFHYALUT
45649	46786	64526	65696	1138	1171	59.4	VFSTEMIN	VFHYALUT
92827	93166	121840	122185	340	346	43.8	VFSTEMIN	VFHYALUT
25227	23208	30831	28551	2020	2281	30.8	VFSTEMIN	VFHYALUT
17762	16430	19492	18163	1333	1330	26.4	VFSTEMIN	VFHYALUT
22050	23169	27340	28477	1120	1138	32.3	VFSTEMIN	VFHYALUT
32821	31942	45498	44781	880	718	26.5	VFSTEMIN	VFHYALUT
87618	88224	116588	117188	607	601	35.9	VFSTEMIN	VFHYALUT
50112	51015	69280	70303	904	1024	33.2	VFSTEMIN	VFHYALUT
75156	76128	100811	101825	973	1015	42.1	VFSTEMIN	VFHYALUT
89474	90026	118352	118886	553	535	35.5	VFSTEMIN	VFHYALUT
59179	59914	82489	83314	736	826	50.8	VFSTEMIN	VFHYALUT
10370	10835	10477	10957	466	481	39.7	VFSTEMIN	VFHYALUT
13502	13838	13539	13965	337	427	40.5	VFSTEMIN	VFHYALUT
17803	18652	19607	20480	850	874	30.3	VFSTEMIN	VFHYALUT
21143	22064	26429	27362	922	934	37.0	VFSTEMIN	VFHYALUT
31864	30484	40942	39541	1381	1402	41.3	VFSTEMIN	VFHYALUT
96017	97001	125411	126467	985	1057	36.7	VFSTEMIN	VFHYALUT
48853	50059	68027	69287	1207	1261	38.8	VFSTEMIN	VFHYALUT
32840	34001	45523	46972	1162	1450	38.3	VFSTEMIN	VFHYALUT
86270	87074	115334	116030	805	697	54.3	VFSTEMIN	VFHYALUT
66213	67371	89699	90950	1159	1252	25.6	VFSTEMIN	VFHYALUT
79229	80462	108127	109351	1234	1225	44.4	VFSTEMIN	VFHYALUT
63315	62196	86888	85700	1120	1189	27.4	VFSTEMIN	VFHYALUT
20303	19571	25575	24627	733	949	35.9	VFSTEMIN	VFHYALUT
37801	38797	53839	54859	997	1021	38.7	VFSTEMIN	VFHYALUT
37091	37805	52951	53734	715	784	32.0	VFSTEMIN	VFHYALUT
88243	88657	117189	117594	415	406	50.7	VFSTEMIN	VFHYALUT
69247	70513	94632	95919	1267	1288	32.7	VFSTEMIN	VFHYALUT
52798	53542	72140	72890	745	751	48.5	VFSTEMIN	VFHYALUT
77936	77291	105709	104959	646	751	25.0	VFSTEMIN	VFHYALUT
41544	44688	60273	63441	3145	3169	44.7	VFSTEMIN	VFHYALUT
2908	6265	3081	6486	3358	3406	37.8	VFSTEMIN	VFHYALUT
73282	72304	98622	97659	979	964	31.7	VFSTEMIN	VFHYALUT
53598	53835	72889	73201	238	313	44.1	VFSTEMIN	VFHYALUT
77299	76720	104958	104322	580	637	23.3	VFSTEMIN	VFHYALUT
40294	39994	59202	58626	301	577	40.2	VFSTEMIN	VFHYALUT
0	1191	0	1191	1192	1192	77.9	VFHYALUT	VFPENROR
1282	1675	1269	1698	394	430	50.7	VFHYALUT	VFPENROR
1661	2261	1675	2266	601	592	34.59	VFHYALUT	VFPENROR
2241	2721	2276	2825	481	550	34.69	VFHYALUT	VFPENROR
2704	3082	2811	3192	379	382	39.2	VFHYALUT	VFPENROR
3081	6486	3188	5402	3406	2215	48.6	VFHYALUT	VFPENROR
6482	10187	6808	10609	3706	3802	52.4	VFHYALUT	VFPENROR
10131	10518	10605	10971	388	367	78.6	VFHYALUT	VFPENROR
10477	10957	10946	11411	481	466	52.9	VFHYALUT	VFPENROR
10958	13010	11410	13456	2053	2047	68.79	VFHYALUT	VFPENROR
13006	13303	13439	13760	298	322	55.3	VFHYALUT	VFPENROR
13499	13292	13959	13752	208	208	83.5	VFHYALUT	VFPENROR
13539	13965	14002	14431	427	430	53.9	VFHYALUT	VFPENROR
14601	14148	16225	15763	454	463	44.0	VFHYALUT	VFPENROR
15634	14590	17235	16221	1045	1015	44.8	VFHYALUT	VFPENROR
15924	15630	17531	17231	295	301	45.4	VFHYALUT	VFPENROR
16304	15920	17893	17527	385	367	42.9	VFHYALUT	VFPENROR
16645	16300	18195	17889	346	307	46.0	VFHYALUT	VFPENROR
17336	16607	18955	18184	730	772	51.6	VFHYALUT	VFPENROR
107108	106154	112095	111093	955	1003	42.4	VFHYALUT	VFPENROR
120888	121164	126233	126536	277	304	61.0	VFHYALUT	VFPENROR
124950	125412	130346	130832	463	487	47.0	VFHYALUT	VFPENROR
31119	30969	32874	32703	151	172	60.7	VFHYALUT	VFPENROR
80776	80149	83448	82836	628	613	32.5	VFHYALUT	VFPENROR
116298	116604	121698	121998	307	301	45.9	VFHYALUT	VFPENROR
107359	107104	112339	112081	256	259	65.0	VFHYALUT	VFPENROR
108127	109351	113122	114331	1225	1210	65.6	VFHYALUT	VFPENROR
60273	63441	62924	66053	3169	3130	58.2	VFHYALUT	VFPENROR
98622	97659	102528	101568	964	961	43.3	VFHYALUT	VFPENROR
116588	117188	121997	122597	601	601	53.7	VFHYALUT	VFPENROR
108122	107606	113106	112611	517	496	42.7	VFHYALUT	VFPENROR
123487	123790	128884	129217	304	334	59.4	VFHYALUT	VFPENROR
65821	66106	68340	68907	286	568	31.3	VFHYALUT	VFPENROR
89699	90950	93691	94885	1252	1195	45.3	VFHYALUT	VFPENROR
118352	118886	123715	124270	535	556	53.7	VFHYALUT	VFPENROR
120090	120456	125441	125804	367	364	48.3	VFHYALUT	VFPENROR
52951	53734	55591	56377	784	787	37.7	VFHYALUT	VFPENROR
57301	57535	59966	60182	235	217	43.0	VFHYALUT	VFPENROR
36872	36122	38512	37759	751	754	48.9	VFHYALUT	VFPENROR
37746	36822	39371	38480	925	892	41.4	VFHYALUT	VFPENROR
38299	37735	39928	39355	565	574	43.0	VFHYALUT	VFPENROR
40942	39541	42541	41152	1402	1390	58.2	VFHYALUT	VFPENROR
41955	40968	43559	42572	988	988	64.0	VFHYALUT	VFPENROR
41968	43411	43740	44946	1444	1207	51.2	VFHYALUT	VFPENROR
45498	44781	47255	46304	718	952	40.0	VFHYALUT	VFPENROR
63427	63988	66027	66561	562	535	49.4	VFHYALUT	VFPENROR
63978	64530	66557	67115	553	559	76.1	VFHYALUT	VFPENROR
33651	34395	35326	36034	745	709	49.7	VFHYALUT	VFPENROR
73187	73466	75944	76235	280	292	61.1	VFHYALUT	VFPENROR
76891	75970	79642	78754	922	889	52.1	VFHYALUT	VFPENROR
90946	92746	94881	96684	1801	1804	56.2	VFHYALUT	VFPENROR
100756	100453	104758	104341	304	418	47.2	VFHYALUT	VFPENROR
116029	116293	121465	121702	265	238	73.4	VFHYALUT	VFPENROR
105729	106140	110727	111111	412	385	62.0	VFHYALUT	VFPENROR
121377	121491	126725	126839	115	115	67.5	VFHYALUT	VFPENROR
39579	38301	41187	39927	1279	1261	44.2	VFHYALUT	VFPENROR
57779	58451	60454	61072	673	619	43.3	VFHYALUT	VFPENROR
34366	35449	36030	37113	1084	1084	58.0	VFHYALUT	VFPENROR
72140	72890	74906	75650	751	745	61.9	VFHYALUT	VFPENROR
77222	76865	79967	79616	358	352	52.9	VFHYALUT	VFPENROR
93037	94633	96913	98512	1597	1600	72.5	VFHYALUT	VFPENROR
125411	126467	130828	131884	1057	1057	54.2	VFHYALUT	VFPENROR
59215	60277	62112	62928	1063	817	54.1	VFHYALUT	VFPENROR
119539	120094	124905	125445	556	541	43.0	VFHYALUT	VFPENROR
54839	55478	57504	58140	640	637	45.4	VFHYALUT	VFPENROR
56588	57314	59256	59979	727	724	48.7	VFHYALUT	VFPENROR
64526	65696	67111	68275	1171	1165	75.2	VFHYALUT	VFPENROR
83294	84344	85966	86971	1051	1006	51.4	VFHYALUT	VFPENROR
87302	88403	91181	92240	1102	1060	69.09	VFHYALUT	VFPENROR
118200	118356	123579	123732	157	154	42.8	VFHYALUT	VFPENROR
118887	119154	124269	124545	268	277	52.7	VFHYALUT	VFPENROR
47279	50219	49935	52857	2941	2923	52.0	VFHYALUT	VFPENROR
27340	28477	29139	30180	1138	1042	37.7	VFHYALUT	VFPENROR
69280	70303	72060	73116	1024	1057	51.7	VFHYALUT	VFPENROR
73632	74484	76388	77243	853	856	58.5	VFHYALUT	VFPENROR
