# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFKELRIB	cds	21751	21906	+	BIMMNN_00125		hypothetical protein	
VFKELRIB	cds	22095	23267	+	BIMMNN_00130		hypothetical protein	
VFKELRIB	cds	23410	23640	-	BIMMNN_00135		hypothetical protein	
VFKELRIB	cds	24210	24404	-	BIMMNN_00140		hypothetical protein	
VFKELRIB	cds	24501	26702	+	BIMMNN_00145		hypothetical protein	PFAM:PF01717.21, PFAM:PF08267.15
VFKELRIB	cds	26915	27661	+	BIMMNN_00150		hypothetical protein	
VFKELRIB	cds	27630	28757	+	BIMMNN_00155		hypothetical protein	PFAM:PF01053.23
VFKELRIB	cds	28695	29399	-	BIMMNN_00160		hypothetical protein	PFAM:PF03462.21
VFKELRIB	cds	29383	30078	-	BIMMNN_00165		hypothetical protein	PFAM:PF00218.24
VFKELRIB	cds	30050	30910	-	BIMMNN_00170		hypothetical protein	
VFKELRIB	cds	30894	31460	-	BIMMNN_00175		hypothetical protein	PFAM:PF00117.31
VFKELRIB	cds	31457	32668	-	BIMMNN_00180		hypothetical protein	
VFKELRIB	cds	32653	34032	-	BIMMNN_00185		hypothetical protein	PFAM:PF00206.23, PFAM:PF14698.9
VFKELRIB	cds	34199	35062	-	BIMMNN_00190		hypothetical protein	
VFKELRIB	cds	35117	36280	+	BIMMNN_00195		hypothetical protein	PFAM:PF04542.17, PFAM:PF04545.19
VFKELRIB	cds	36547	39306	+	BIMMNN_00200		hypothetical protein	PFAM:PF07733.15, PFAM:PF14579.9, PFAM:PF17657.4
VFKELRIB	cds	39508	40227	+	BIMMNN_00205		hypothetical protein	PFAM:PF02219.20
VFKELRIB	cds	40235	41203	+	BIMMNN_00210		hypothetical protein	PFAM:PF02774.21
VFKELRIB	cds	41200	41814	+	BIMMNN_00215		hypothetical protein	PFAM:PF00697.25
VFKELRIB	cds	41811	42950	+	BIMMNN_00220		Tryptophan synthase beta chain	SO:0001217, UniRef:UniRef50_A0A346E0G4
VFKELRIB	cds	43018	43608	+	BIMMNN_00225		hypothetical protein	
VFKELRIB	cds	43589	43810	+	BIMMNN_00230		hypothetical protein	
VFKELRIB	cds	43807	43989	+	BIMMNN_00235		hypothetical protein	
VFKELRIB	cds	44072	44758	+	BIMMNN_00240		hypothetical protein	
VFKELRIB	cds	44755	45267	-	BIMMNN_00245		hypothetical protein	PFAM:PF13482.9, PFAM:PF16473.8
VFKELRIB	cds	45296	46336	+	BIMMNN_00250		hypothetical protein	PFAM:PF00117.31, PFAM:PF00988.25
VFKELRIB	cds	46333	49437	+	BIMMNN_00255		hypothetical protein	PFAM:PF02786.20, PFAM:PF15632.9
VFKELRIB	cds	49397	49900	+	BIMMNN_00260		hypothetical protein	
VFKELRIB	cds	49887	50405	+	BIMMNN_00265		ATP-dependent Clp protease proteolytic subunit	SO:0001217, UniRef:UniRef50_P80244
VFKELRIB	cds	50402	51538	+	BIMMNN_00270	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	SO:0001217, UniRef:UniRef50_A0A346E0H3
VFKELRIB	cds	51549	52061	+	BIMMNN_00275		hypothetical protein	
VFKELRIB	cds	52045	53004	+	BIMMNN_00280		hypothetical protein	PFAM:PF00004.32, PFAM:PF13177.9
VFKELRIB	cds	53026	53640	+	BIMMNN_00285		hypothetical protein	
VFKELRIB	cds	53675	54898	+	BIMMNN_00290		hypothetical protein	
VFKELRIB	cds	54862	55845	+	BIMMNN_00295		hypothetical protein	PFAM:PF00155.24
VFKELRIB	cds	55826	56377	+	BIMMNN_00300		hypothetical protein	
VFKELRIB	cds	56379	56963	+	BIMMNN_00305		hypothetical protein	PFAM:PF00117.31
VFKELRIB	cds	56921	57649	+	BIMMNN_00310		hypothetical protein	
VFKELRIB	cds	57631	58374	+	BIMMNN_00315		hypothetical protein	
VFKELRIB	cds	58374	58667	+	BIMMNN_00320		hypothetical protein	
VFKELRIB	cds	58664	58954	+	BIMMNN_00325		hypothetical protein	
VFKELRIB	cds	58960	59100	+	BIMMNN_00330		hypothetical protein	
VFKELRIB	cds	59090	59911	+	BIMMNN_00335		hypothetical protein	PFAM:PF00185.27, PFAM:PF02729.24
VFKELRIB	cds	59956	60333	-	BIMMNN_00340		hypothetical protein	
VFKELRIB	cds	60302	60469	-	BIMMNN_00345		hypothetical protein	
VFKELRIB	cds	60456	60977	-	BIMMNN_00350		hypothetical protein	PFAM:PF00707.25, PFAM:PF05198.19
VFKELRIB	cds	60923	61942	-	BIMMNN_00355		Chorismate synthase	SO:0001217, UniRef:UniRef50_A0A346E0J1
VFKELRIB	tRNA	62147	62218	-	BIMMNN_00360	trnfM	tRNA-fMet(cat)	SO:0000266
VFKELRIB	cds	62462	62788	+	BIMMNN_00365		hypothetical protein	
VFKELRIB	cds	62756	63226	-	BIMMNN_00370		hypothetical protein	
VFKELRIB	cds	63334	63480	+	BIMMNN_00375		hypothetical protein	
VFKELRIB	cds	63552	63659	+	BIMMNN_00380		hypothetical protein	
VFKELRIB	cds	63670	64182	-	BIMMNN_00385		hypothetical protein	
VFKELRIB	cds	64325	65059	+	BIMMNN_00390		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	SO:0001217, UniRef:UniRef50_A6SZR2
VFKELRIB	cds	65056	66120	+	BIMMNN_00395		hypothetical protein	PFAM:PF07687.17
VFKELRIB	cds	66077	67357	-	BIMMNN_00400		hypothetical protein	
VFKELRIB	cds	67354	68487	-	BIMMNN_00405		hypothetical protein	PFAM:PF00742.22
VFKELRIB	cds	68484	69653	-	BIMMNN_00410		hypothetical protein	PFAM:PF00004.32, PFAM:PF03796.18, PFAM:PF13481.9
VFKELRIB	cds	69666	70007	-	BIMMNN_00415		hypothetical protein	
VFKELRIB	cds	70117	71166	+	BIMMNN_00420		Transcription termination factor Rho	SO:0001217, UniRef:UniRef50_A0A448QN24
VFKELRIB	cds	71166	71411	+	BIMMNN_00425		hypothetical protein	
VFKELRIB	cds	71420	72592	+	BIMMNN_00430		hypothetical protein	
VFKELRIB	cds	72803	73045	+	BIMMNN_00435		hypothetical protein	PFAM:PF00166.24
VFKELRIB	cds	73042	74604	+	BIMMNN_00440		hypothetical protein	
VFKELRIB	cds	74601	75887	+	BIMMNN_00445		hypothetical protein	
VFKELRIB	cds	75865	76959	-	BIMMNN_00450		hypothetical protein	
VFKELRIB	cds	77034	77696	+	BIMMNN_00455		hypothetical protein	
VFKELRIB	cds	77688	78668	-	BIMMNN_00460		hypothetical protein	PFAM:PF00226.34, PFAM:PF00684.22, PFAM:PF01556.21
VFKELRIB	cds	78665	80467	-	BIMMNN_00465	dnaK	Chaperone protein DnaK	SO:0001217, UniRef:UniRef50_A0A346E0L5
VFKELRIB	cds	80536	81528	+	BIMMNN_00470		hypothetical protein	PFAM:PF00793.23
VFKELRIB	cds	81509	81601	+	BIMMNN_00475		hypothetical protein	
VFKELRIB	cds	81584	82159	-	BIMMNN_00480		hypothetical protein	
VFKELRIB	cds	82169	82747	-	BIMMNN_00485		hypothetical protein	PFAM:PF05173.17
VFKELRIB	cds	82747	83382	-	BIMMNN_00490		hypothetical protein	PFAM:PF08501.14
VFKELRIB	cds	83390	83866	+	BIMMNN_00495		hypothetical protein	PFAM:PF01220.22
VFKELRIB	cds	84311	84553	-	BIMMNN_00500		50S ribosomal protein L27	SO:0001217, UniRef:UniRef50_A0A7C7JM29
VFKELRIB	cds	84523	85077	-	BIMMNN_00505		hypothetical protein	
VFKELRIB	cds	85264	85674	-	BIMMNN_00510		hypothetical protein	
VFKELRIB	rRNA	87331	87441	-	BIMMNN_00515	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
VFKELRIB	rRNA	87466	90362	-	BIMMNN_00520	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
VFKELRIB	tRNA	90437	90508	-	BIMMNN_00525	trnA	tRNA-Ala(tgc)	SO:0000254
VFKELRIB	rRNA	90552	92096	-	BIMMNN_00530	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
VFKELRIB	cds	92369	92803	+	BIMMNN_00535		hypothetical protein	
VFKELRIB	cds	92800	93309	+	BIMMNN_00540		hypothetical protein	
VFKELRIB	cds	93266	93460	+	BIMMNN_00545		hypothetical protein	
VFKELRIB	cds	93453	94259	+	BIMMNN_00550		50S ribosomal protein L2	SO:0001217, UniRef:UniRef50_Q3IF22
VFKELRIB	cds	94259	94501	+	BIMMNN_00555		30S ribosomal protein S19	SO:0001217, UniRef:UniRef50_A0A346E0N5
VFKELRIB	cds	94498	94809	+	BIMMNN_00560		hypothetical protein	PFAM:PF00237.22
VFKELRIB	cds	94810	95415	+	BIMMNN_00565		hypothetical protein	PFAM:PF00189.23, PFAM:PF07650.20
VFKELRIB	cds	95491	95910	+	BIMMNN_00570		50S ribosomal protein L16	SO:0001217, UniRef:UniRef50_B7J474
VFKELRIB	cds	95907	96017	+	BIMMNN_00575		hypothetical protein	
VFKELRIB	cds	95983	96204	+	BIMMNN_00580		hypothetical protein	PFAM:PF00366.23
VFKELRIB	cds	96204	96584	+	BIMMNN_00585		hypothetical protein	PFAM:PF00238.22
VFKELRIB	cds	96581	96739	+	BIMMNN_00590		hypothetical protein	
VFKELRIB	cds	96723	97259	+	BIMMNN_00595		hypothetical protein	PFAM:PF00281.22, PFAM:PF00673.24
VFKELRIB	cds	97252	97500	+	BIMMNN_00600		hypothetical protein	
VFKELRIB	cds	97505	97891	+	BIMMNN_00605		hypothetical protein	PFAM:PF00410.22
VFKELRIB	cds	97884	98405	+	BIMMNN_00610		hypothetical protein	
VFKELRIB	cds	98414	98713	+	BIMMNN_00615		hypothetical protein	
VFKELRIB	cds	98667	99089	+	BIMMNN_00620		hypothetical protein	
VFKELRIB	cds	99076	99405	+	BIMMNN_00625		hypothetical protein	
VFKELRIB	cds	99383	99610	+	BIMMNN_00630		Translation initiation factor IF-1	SO:0001217, UniRef:UniRef50_A0A3T1B4T4
VFKELRIB	cds	99607	99723	+	BIMMNN_00635		50S ribosomal protein L36	SO:0001217, UniRef:UniRef50_Q6AP47
VFKELRIB	cds	99720	100076	+	BIMMNN_00640		30S ribosomal protein S13	SO:0001217, UniRef:UniRef50_P20282
VFKELRIB	cds	100069	100407	+	BIMMNN_00645		hypothetical protein	
VFKELRIB	cds	100404	100793	+	BIMMNN_00650		hypothetical protein	PFAM:PF01479.28
VFKELRIB	cds	100783	101424	+	BIMMNN_00655		hypothetical protein	
VFKELRIB	cds	101462	101734	+	BIMMNN_00660		hypothetical protein	
VFKELRIB	cds	101717	102841	-	BIMMNN_00665		hypothetical protein	PFAM:PF00278.25, PFAM:PF01168.23, PFAM:PF02784.19
VFKELRIB	cds	102846	103289	+	BIMMNN_00670		hypothetical protein	PFAM:PF01202.25
VFKELRIB	cds	103277	104272	+	BIMMNN_00675		hypothetical protein	PFAM:PF01761.23
VFKELRIB	cds	104152	104664	-	BIMMNN_00680		hypothetical protein	
