locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFSTEMIN_00089	CDS	429	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
VFSTEMIN_00090	CDS	243	rpmA		COG0211	50S ribosomal protein L27
VFSTEMIN_00091	CDS	312				hypothetical protein
VFSTEMIN_00092	CDS	1233	argG	6.3.4.5	COG0137	Argininosuccinate synthase
VFSTEMIN_00093	rRNA	2858				23S ribosomal RNA
VFSTEMIN_00094	tRNA	72				tRNA-Ala(tgc)
VFSTEMIN_00095	rRNA	1460				16S ribosomal RNA
VFSTEMIN_00096	CDS	402				hypothetical protein
VFSTEMIN_00097	CDS	348				hypothetical protein
VFSTEMIN_00098	CDS	219				hypothetical protein
VFSTEMIN_00099	CDS	804	rplB		COG0090	50S ribosomal protein L2
VFSTEMIN_00100	CDS	255	rpsS		COG0185	30S ribosomal protein S19
VFSTEMIN_00101	CDS	252				hypothetical protein
VFSTEMIN_00102	CDS	606	rpsC		COG0092	30S ribosomal protein S3
VFSTEMIN_00103	CDS	414	rplP		COG0197	50S ribosomal protein L16
VFSTEMIN_00104	CDS	438	rplN		COG0093	50S ribosomal protein L14
VFSTEMIN_00105	CDS	159				hypothetical protein
VFSTEMIN_00106	CDS	552	rplE			50S ribosomal protein L5
VFSTEMIN_00107	CDS	249				hypothetical protein
VFSTEMIN_00108	CDS	429	rpsH		COG0096	30S ribosomal protein S8
VFSTEMIN_00109	CDS	525				hypothetical protein
VFSTEMIN_00110	CDS	288				hypothetical protein
VFSTEMIN_00111	CDS	423				hypothetical protein
VFSTEMIN_00112	CDS	159				hypothetical protein
VFSTEMIN_00113	CDS	228	infA		COG0361	Translation initiation factor IF-1
VFSTEMIN_00114	CDS	342	rpsM			30S ribosomal protein S13
VFSTEMIN_00115	CDS	339	rpsK			30S ribosomal protein S11
VFSTEMIN_00116	CDS	390				hypothetical protein
VFSTEMIN_00117	CDS	678	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
VFSTEMIN_00118	CDS	279				hypothetical protein
VFSTEMIN_00119	CDS	1125	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
VFSTEMIN_00120	CDS	435				hypothetical protein
VFSTEMIN_00121	CDS	984	aroB	4.2.3.4		3-dehydroquinate synthase
