#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	46327	47124	+	VFAKOQUE_00215	31.8	9.3	PF02219.20|MTHFR	PFAM:PF02219.20
contig_1	47114	48181	+	VFAKOQUE_00220	41.3	9.5	PF02774.21|Semialdhyde_dhC	PFAM:PF02774.21
contig_1	48216	48488	+	VFAKOQUE_00225	10.8	10.8		
contig_1	48469	48690	+	VFAKOQUE_00230	8.8	10.0		
contig_1	49019	49201	+	VFAKOQUE_00240	7.2	10.3		
contig_1	49914	51005	+	VFAKOQUE_00250	41.8	9.1	PF00117.31|GATase, PF00988.25|CPSase_sm_chain	PFAM:PF00117.31, PFAM:PF00988.25
contig_1	51002	54148	+	VFAKOQUE_00255	119.2	9.3	PF02786.20|CPSase_L_D2, PF02786.20|CPSase_L_D2, PF02787.22|CPSase_L_D3, PF15632.9|ATPgrasp_Ter	PFAM:PF02786.20, PFAM:PF02786.20, PFAM:PF02787.22, PFAM:PF15632.9
contig_1	54145	54711	+	VFAKOQUE_00260	22.8	9.0		
contig_1	55270	56451	+	VFAKOQUE_00270	44.6	9.3	PF00004.32|AAA, PF06689.16|zf-C4_ClpX, PF07724.17|AAA_2, PF07728.17|AAA_5, PF10431.12|ClpB_D2-small	PFAM:PF00004.32, PFAM:PF06689.16, PFAM:PF07724.17, PFAM:PF07728.17, PFAM:PF10431.12
contig_1	56546	57430	+	VFAKOQUE_00280	35.3	9.0	PF13177.9|DNA_pol3_delta2	PFAM:PF13177.9
contig_1	57423	58502	+	VFAKOQUE_00285	43.1	9.5	PF00004.32|AAA, PF13177.9|DNA_pol3_delta2	PFAM:PF00004.32, PFAM:PF13177.9
contig_1	58678	59310	+	VFAKOQUE_00295	24.8	9.6		
contig_1	59322	60596	+	VFAKOQUE_00300	48.5	9.6		
contig_1	60584	61573	+	VFAKOQUE_00305	39.2	10.0	PF00155.24|Aminotran_1_2	PFAM:PF00155.24
contig_1	62159	62776	+	VFAKOQUE_00315	24.0	8.8	PF00117.31|GATase	PFAM:PF00117.31
contig_1	62776	63489	+	VFAKOQUE_00320	27.1	9.4		
contig_1	64516	64806	+	VFAKOQUE_00335	11.4	9.1		
contig_1	66190	66366	-	VFAKOQUE_00350	7.1	10.6		
contig_1	66320	66811	-	VFAKOQUE_00355	19.1	10.3		
contig_1	68071	68175	+	VFAKOQUE_00370	4.3	10.7		
contig_1	68717	69253	-	VFAKOQUE_00385	21.3	9.9		
contig_1	69253	70152	-	VFAKOQUE_00390	35.9	10.2		
contig_1	70183	70971	+	VFAKOQUE_00395	29.4	10.0	PF00132.27|Hexapep, PF14602.9|Hexapep_2, PF14805.9|THDPS_N_2	PFAM:PF00132.27, PFAM:PF14602.9, PFAM:PF14805.9
contig_1	70989	72092	+	VFAKOQUE_00400	42.6	9.8	PF07687.17|M20_dimer	PFAM:PF07687.17
contig_1	72089	73438	-	VFAKOQUE_00405	52.8	10.3	PF14821.9|Thr_synth_N	PFAM:PF14821.9
contig_1	73442	74629	-	VFAKOQUE_00410	45.5	10.3	PF00742.22|Homoserine_dh	PFAM:PF00742.22
contig_1	74629	75840	-	VFAKOQUE_00415	47.4	10.3	PF00004.32|AAA, PF00931.25|NB-ARC, PF03796.18|DnaB_C, PF06745.16|ATPase, PF13481.9|AAA_25	PFAM:PF00004.32, PFAM:PF00931.25, PFAM:PF03796.18, PFAM:PF06745.16, PFAM:PF13481.9
contig_1	75827	76291	-	VFAKOQUE_00420	18.7	10.1	PF01250.20|Ribosomal_S6	PFAM:PF01250.20
contig_1	76293	76652	+	VFAKOQUE_00425	14.2	9.7	PF00085.23|Thioredoxin	PFAM:PF00085.23
contig_1	76649	76870	+	VFAKOQUE_00430	8.4	9.4		
contig_1	77058	78359	+	VFAKOQUE_00440	51.1	9.6		
contig_1	78369	80150	+	VFAKOQUE_00445	68.3	9.3	PF13932.9|GIDA_C	PFAM:PF13932.9
contig_1	80220	80507	+	VFAKOQUE_00450	11.2	9.9	PF00166.24|Cpn10	PFAM:PF00166.24
contig_1	80510	82135	+	VFAKOQUE_00455	59.9	9.3		
contig_1	82172	83476	+	VFAKOQUE_00460	50.1	9.9		
contig_1	83476	84654	+	VFAKOQUE_00465	45.5	10.2	PF00575.26|S1	PFAM:PF00575.26
contig_1	84643	85596	-	VFAKOQUE_00470	36.9	9.9	PF02768.18|DNA_pol3_beta_3	PFAM:PF02768.18
contig_1	85843	85977	+	VFAKOQUE_00475	5.2	10.5		
contig_1	86081	86773	+	VFAKOQUE_00485	27.9	9.5		
contig_1	86756	87829	-	VFAKOQUE_00490	41.5	9.3	PF00226.34|DnaJ, PF00684.22|DnaJ_CXXCXGXG, PF01556.21|DnaJ_C	PFAM:PF00226.34, PFAM:PF00684.22, PFAM:PF01556.21
contig_1	89711	90163	-	VFAKOQUE_00500	17.8	10.4		
contig_1	90269	91273	+	VFAKOQUE_00505	38.4	9.6	PF00793.23|DAHP_synth_1	PFAM:PF00793.23
contig_1	91263	92216	-	VFAKOQUE_00510	37.3	10.2	PF03054.19|tRNA_Me_trans	PFAM:PF03054.19
contig_1	92492	94318	-	VFAKOQUE_00515	72.9	10.2		
contig_1	94312	94920	-	VFAKOQUE_00520	23.2	10.3	PF01113.23|DapB_N, PF05173.17|DapB_C	PFAM:PF01113.23, PFAM:PF05173.17
contig_1	94910	96139	-	VFAKOQUE_00525	46.2	10.1	PF00390.22|malic, PF03949.18|Malic_M	PFAM:PF00390.22, PFAM:PF03949.18
contig_1	96084	96857	-	VFAKOQUE_00530	30.0	10.2	PF08501.14|Shikimate_dh_N	PFAM:PF08501.14
contig_1	97507	97839	-	VFAKOQUE_00545	13.3	10.2		
contig_1	97836	98489	-	VFAKOQUE_00550	26.2	10.3		
contig_1	98656	99930	+	VFAKOQUE_00560	49.2	9.3		
contig_1	104444	105010	+	VFAKOQUE_00580	21.7	10.3		
contig_1	104997	105560	+	VFAKOQUE_00585	22.0	10.4		
contig_1	105557	105766	+	VFAKOQUE_00590	8.3	10.1		
contig_1	106827	107147	+	VFAKOQUE_00605	12.8	10.8	PF00237.22|Ribosomal_L22	PFAM:PF00237.22
contig_1	107137	107745	+	VFAKOQUE_00610	23.9	9.8	PF00189.23|Ribosomal_S3_C, PF07650.20|KH_2	PFAM:PF00189.23, PFAM:PF07650.20
contig_1	108175	108327	+	VFAKOQUE_00620	6.1	10.3		
contig_1	108287	108514	+	VFAKOQUE_00625	8.7	10.2	PF00366.23|Ribosomal_S17	PFAM:PF00366.23
contig_1	109386	109736	+	VFAKOQUE_00640	14.2	10.6		
contig_1	109739	110116	+	VFAKOQUE_00645	15.0	10.0	PF00410.22|Ribosomal_S8	PFAM:PF00410.22
contig_1	110109	110642	+	VFAKOQUE_00650	20.4	10.1		
contig_1	110668	110964	+	VFAKOQUE_00655	12.1	10.2		
contig_1	110966	111394	+	VFAKOQUE_00660	16.0	10.5	PF00333.23|Ribosomal_S5, PF03719.18|Ribosomal_S5_C	PFAM:PF00333.23, PFAM:PF03719.18
contig_1	111381	111776	+	VFAKOQUE_00665	15.3	10.5		
contig_1	112794	113357	+	VFAKOQUE_00690	22.5	10.1	PF01479.28|S4	PFAM:PF01479.28
contig_1	113354	114241	+	VFAKOQUE_00695	34.2	9.8	PF01000.29|RNA_pol_A_bac	PFAM:PF01000.29
contig_1	114231	114524	+	VFAKOQUE_00700	11.7	11.5		
contig_1	114521	115660	-	VFAKOQUE_00705	44.0	10.3	PF00278.25|Orn_DAP_Arg_deC, PF02784.19|Orn_Arg_deC_N	PFAM:PF00278.25, PFAM:PF02784.19
contig_1	115661	116080	+	VFAKOQUE_00710	16.8	10.4		
contig_1	116082	117113	+	VFAKOQUE_00715	39.8	9.6	PF01761.23|DHQ_synthase	PFAM:PF01761.23
