#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	81898	83010	+	VFCIXPIL_00340	42.7	10.0	PF07687.17|M20_dimer	PFAM:PF07687.17
contig_1	86501	87769	-	VFCIXPIL_00345	49.2	9.7	PF00772.24|DnaB, PF03796.18|DnaB_C, PF06745.16|ATPase, PF08423.14|Rad51, PF13481.9|AAA_25	PFAM:PF00772.24, PFAM:PF03796.18, PFAM:PF06745.16, PFAM:PF08423.14, PFAM:PF13481.9
contig_1	87943	88248	-	VFCIXPIL_00355	12.0	10.2	PF01250.20|Ribosomal_S6	PFAM:PF01250.20
contig_1	88417	88764	+	VFCIXPIL_00360	13.9	10.2	PF00085.23|Thioredoxin	PFAM:PF00085.23
contig_1	89298	89408	+	VFCIXPIL_00370	4.5	10.3		
contig_1	91043	92323	+	VFCIXPIL_00375	50.0	10.0	PF02421.21|FeoB_N	PFAM:PF02421.21
contig_1	94876	95157	+	VFCIXPIL_00385	11.5	10.1		
contig_1	95157	96752	+	VFCIXPIL_00390	59.4	10.0		
contig_1	96981	97106	+	VFCIXPIL_00395	5.0	9.9		
contig_1	98335	98430	-	VFCIXPIL_00400	3.8	9.9		
contig_1	98597	99925	+	VFCIXPIL_00405	52.2	10.3		
contig_1	100097	101266	+	VFCIXPIL_00410	46.0	10.2	PF00575.26|S1, PF00575.26|S1	PFAM:PF00575.26, PFAM:PF00575.26
contig_1	101263	102357	-	VFCIXPIL_00415	44.2	10.0		
contig_1	102949	103083	+	VFCIXPIL_00420	5.5	12.0		
contig_1	104267	105298	-	VFCIXPIL_00425	39.5	9.0	PF00226.34|DnaJ, PF00684.22|DnaJ_CXXCXGXG, PF01556.21|DnaJ_C	PFAM:PF00226.34, PFAM:PF00684.22, PFAM:PF01556.21
contig_1	107180	107599	-	VFCIXPIL_00435	16.1	10.0		
contig_1	108672	109652	+	VFCIXPIL_00440	36.5	10.3	PF00793.23|DAHP_synth_1	PFAM:PF00793.23
contig_1	109655	110659	-	VFCIXPIL_00445	39.4	10.0	PF03054.19|tRNA_Me_trans	PFAM:PF03054.19
contig_1	110962	113154	-	VFCIXPIL_00450	87.5	10.1		
contig_1	113205	113870	-	VFCIXPIL_00455	25.7	10.1	PF01113.23|DapB_N, PF05173.17|DapB_C	PFAM:PF01113.23, PFAM:PF05173.17
contig_1	115129	115872	-	VFCIXPIL_00460	28.7	10.1	PF08501.14|Shikimate_dh_N	PFAM:PF08501.14
contig_1	116563	116871	-	VFCIXPIL_00475	12.3	10.4		
contig_1	116871	117671	-	VFCIXPIL_00480	31.3	10.0		
contig_1	123766	124296	+	VFCIXPIL_00515	20.4	11.1		
contig_1	124296	124526	+	VFCIXPIL_00520	9.2	10.1		
contig_1	125593	125925	+	VFCIXPIL_00535	13.2	10.7	PF00237.22|Ribosomal_L22	PFAM:PF00237.22
contig_1	125925	126545	+	VFCIXPIL_00540	23.8	10.1	PF00189.23|Ribosomal_S3_C, PF07650.20|KH_2	PFAM:PF00189.23, PFAM:PF07650.20
contig_1	126945	127142	+	VFCIXPIL_00550	8.0	10.6		
contig_1	127096	127320	+	VFCIXPIL_00555	8.7	10.6	PF00366.23|Ribosomal_S17	PFAM:PF00366.23
contig_1	128542	128922	+	VFCIXPIL_00575	14.6	10.0	PF00410.22|Ribosomal_S8	PFAM:PF00410.22
contig_1	128915	129451	+	VFCIXPIL_00580	20.9	10.3		
contig_1	129448	129807	+	VFCIXPIL_00585	14.0	10.6		
contig_1	129797	130222	+	VFCIXPIL_00590	15.8	10.8	PF00333.23|Ribosomal_S5, PF03719.18|Ribosomal_S5_C	PFAM:PF00333.23, PFAM:PF03719.18
contig_1	130216	130629	+	VFCIXPIL_00595	15.6	11.0		
contig_1	131727	132308	+	VFCIXPIL_00620	23.0	10.2	PF01479.28|S4	PFAM:PF01479.28
contig_1	132305	133207	+	VFCIXPIL_00625	34.8	10.1	PF01000.29|RNA_pol_A_bac	PFAM:PF01000.29
contig_1	133204	133515	+	VFCIXPIL_00630	12.2	10.8		
contig_1	133505	134653	-	VFCIXPIL_00635	44.4	10.1	PF00278.25|Orn_DAP_Arg_deC, PF02784.19|Orn_Arg_deC_N	PFAM:PF00278.25, PFAM:PF02784.19
contig_1	134714	135151	+	VFCIXPIL_00640	17.0	10.2	PF01202.25|SKI	PFAM:PF01202.25
