# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFSCODIS	cds	20322	20798	+	OFGCDB_00105		hypothetical protein	
VFSCODIS	cds	20799	21341	-	OFGCDB_00110		hypothetical protein	PFAM:PF01564.20, PFAM:PF05175.17, PFAM:PF13847.9
VFSCODIS	cds	21626	22732	+	OFGCDB_00115		hypothetical protein	PFAM:PF00266.22
VFSCODIS	cds	22733	24067	-	OFGCDB_00120		hypothetical protein	PFAM:PF00152.23, PFAM:PF01336.28, PFAM:PF01409.23
VFSCODIS	cds	24064	24735	-	OFGCDB_00125		hypothetical protein	PFAM:PF03462.21
VFSCODIS	cds	24722	25597	-	OFGCDB_00130		hypothetical protein	PFAM:PF00701.25
VFSCODIS	tRNA	27663	27745	+	OFGCDB_00135	trnS	tRNA-Ser(gct)	SO:0000269
VFSCODIS	cds	27899	30145	-	OFGCDB_00140		hypothetical protein	PFAM:PF08264.16
VFSCODIS	cds	30142	30282	-	OFGCDB_00145		hypothetical protein	
VFSCODIS	cds	30308	32476	+	OFGCDB_00150		hypothetical protein	PFAM:PF01717.21, PFAM:PF08267.15
VFSCODIS	cds	32688	33365	+	OFGCDB_00155		hypothetical protein	
VFSCODIS	cds	33331	34485	+	OFGCDB_00160		hypothetical protein	PFAM:PF00155.24, PFAM:PF01053.23
VFSCODIS	cds	34477	35346	-	OFGCDB_00165		hypothetical protein	PFAM:PF03462.21
VFSCODIS	cds	35327	36070	-	OFGCDB_00170		hypothetical protein	PFAM:PF00218.24
VFSCODIS	cds	36048	36947	-	OFGCDB_00175		hypothetical protein	
VFSCODIS	cds	36931	37503	-	OFGCDB_00180		hypothetical protein	PFAM:PF00117.31
VFSCODIS	cds	37500	38771	-	OFGCDB_00185		hypothetical protein	
VFSCODIS	cds	38753	40150	-	OFGCDB_00190		hypothetical protein	PFAM:PF00206.23, PFAM:PF14698.9
VFSCODIS	cds	40353	41606	-	OFGCDB_00195		hypothetical protein	PFAM:PF00749.24
VFSCODIS	cds	41575	42543	-	OFGCDB_00200		hypothetical protein	
VFSCODIS	cds	42544	43767	+	OFGCDB_00205		hypothetical protein	PFAM:PF01807.23
VFSCODIS	tRNA	45154	45225	+	OFGCDB_00210	trnI	tRNA-Ile2(cat)	SO:0000263
VFSCODIS	tRNA	48241	48314	+	OFGCDB_00215	trnL	tRNA-Leu(tag)	SO:0000264
VFSCODIS	tRNA	48315	48399	+	OFGCDB_00220	trnS	tRNA-Ser(aga)	SO:0000269
VFSCODIS	cds	48407	49207	+	OFGCDB_00225		hypothetical protein	
VFSCODIS	cds	49152	50144	+	OFGCDB_00230		Aspartate-semialdehyde dehydrogenase	SO:0001217, UniRef:UniRef50_A0A346E0G2
VFSCODIS	cds	50141	50728	+	OFGCDB_00235		hypothetical protein	PFAM:PF00697.25
VFSCODIS	cds	50709	51860	+	OFGCDB_00240		hypothetical protein	
VFSCODIS	cds	51860	52582	+	OFGCDB_00245		hypothetical protein	PFAM:PF00290.23
VFSCODIS	cds	52560	52799	+	OFGCDB_00250		hypothetical protein	
VFSCODIS	cds	52780	52995	+	OFGCDB_00255		hypothetical protein	
VFSCODIS	tRNA	52996	53068	-	OFGCDB_00260	trnN	tRNA-Asn(gtt)	SO:0000257
VFSCODIS	tRNA	53254	53325	-	OFGCDB_00265	trnG	tRNA-Gly(gcc)	SO:0000260
VFSCODIS	cds	53327	53842	-	OFGCDB_00270		hypothetical protein	PFAM:PF01612.23, PFAM:PF13482.9, PFAM:PF16473.8
VFSCODIS	cds	53864	54895	+	OFGCDB_00275		hypothetical protein	PFAM:PF00117.31, PFAM:PF00988.25
VFSCODIS	cds	54871	57963	+	OFGCDB_00280		hypothetical protein	PFAM:PF02786.20, PFAM:PF02787.22, PFAM:PF15632.9
VFSCODIS	cds	57930	58457	+	OFGCDB_00285		hypothetical protein	
VFSCODIS	cds	58447	59013	+	OFGCDB_00290		ATP-dependent Clp protease proteolytic subunit 1	SO:0001217, UniRef:UniRef50_Q5WLZ7
VFSCODIS	tRNA	60149	60220	+	OFGCDB_00295	trnV	tRNA-Val(tac)	SO:0000273
VFSCODIS	cds	60222	60887	+	OFGCDB_00300		hypothetical protein	
VFSCODIS	cds	60889	61968	+	OFGCDB_00305		hypothetical protein	PFAM:PF00004.32, PFAM:PF13177.9
VFSCODIS	tRNA	62046	62127	-	OFGCDB_00310	trnS	tRNA-Ser(tga)	SO:0000269
VFSCODIS	cds	62143	62724	+	OFGCDB_00315		hypothetical protein	
VFSCODIS	cds	62721	63932	+	OFGCDB_00320		hypothetical protein	
VFSCODIS	cds	63925	64863	+	OFGCDB_00325		hypothetical protein	PFAM:PF00155.24
VFSCODIS	cds	64860	65432	+	OFGCDB_00330		hypothetical protein	
VFSCODIS	cds	65429	66037	+	OFGCDB_00335		hypothetical protein	PFAM:PF00117.31, PFAM:PF01174.22, PFAM:PF07685.17
VFSCODIS	cds	66034	66729	+	OFGCDB_00340		hypothetical protein	
VFSCODIS	cds	66729	67469	+	OFGCDB_00345		Imidazole glycerol phosphate synthase cyclase subunit	SO:0001217, UniRef:UniRef50_A0A346E0I2
VFSCODIS	cds	67466	67744	+	OFGCDB_00350		Phosphoribosyl-AMP cyclohydrolase	SO:0001217, UniRef:UniRef50_A0A2N3G4Y9
VFSCODIS	tRNA	68003	68073	+	OFGCDB_00355	trnT	tRNA-Thr(tgt)	SO:0000270
VFSCODIS	tRNA	68954	69026	-	OFGCDB_00360	trnK	tRNA-Lys(ttt)	SO:0000265
VFSCODIS	cds	69472	69936	-	OFGCDB_00365		hypothetical protein	PFAM:PF05198.19
VFSCODIS	cds	70017	71075	-	OFGCDB_00370		Chorismate synthase	SO:0001217, UniRef:UniRef50_A0A346E0J1
VFSCODIS	tRNA	71278	71349	-	OFGCDB_00375	trnfM	tRNA-fMet(cat)	SO:0000266
VFSCODIS	tRNA	71384	71455	+	OFGCDB_00380	trnP	tRNA-Pro(tgg)	SO:0000268
VFSCODIS	cds	71463	71795	+	OFGCDB_00385		hypothetical protein	
VFSCODIS	cds	71767	72282	-	OFGCDB_00390		hypothetical protein	
VFSCODIS	cds	72279	73040	-	OFGCDB_00395		hypothetical protein	
VFSCODIS	cds	73198	74265	+	OFGCDB_00400		hypothetical protein	PFAM:PF00155.24
VFSCODIS	cds	74262	75083	+	OFGCDB_00405		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	SO:0001217, UniRef:UniRef50_Q73H59
VFSCODIS	cds	75055	76140	+	OFGCDB_00410		hypothetical protein	PFAM:PF07687.17
VFSCODIS	cds	76132	77466	-	OFGCDB_00415		hypothetical protein	PFAM:PF14821.9
VFSCODIS	cds	77463	78605	-	OFGCDB_00420		hypothetical protein	PFAM:PF00742.22
VFSCODIS	cds	78602	79858	-	OFGCDB_00425		hypothetical protein	PFAM:PF00772.24, PFAM:PF03796.18, PFAM:PF06745.16, PFAM:PF08423.14, PFAM:PF13481.9
VFSCODIS	cds	79858	80007	-	OFGCDB_00430		hypothetical protein	
VFSCODIS	cds	80007	80309	-	OFGCDB_00435		hypothetical protein	PFAM:PF01250.20
VFSCODIS	cds	80310	80609	+	OFGCDB_00440		hypothetical protein	PFAM:PF00085.23
VFSCODIS	tRNA	80810	80882	-	OFGCDB_00445	trnD	tRNA-Asp(gtc)	SO:0000256
VFSCODIS	tRNA	80884	80954	-	OFGCDB_00450	trnE	tRNA-Glu(ttc)	SO:0000259
VFSCODIS	cds	80989	82272	+	OFGCDB_00455		hypothetical protein	PFAM:PF02421.21
VFSCODIS	cds	82269	84089	+	OFGCDB_00460		hypothetical protein	PFAM:PF13932.9
VFSCODIS	cds	84064	84318	+	OFGCDB_00465		hypothetical protein	PFAM:PF00166.24
VFSCODIS	cds	84308	85867	+	OFGCDB_00470		60 kDa chaperonin	SO:0001217, UniRef:UniRef50_A0A346E0K9
VFSCODIS	cds	85868	87112	+	OFGCDB_00475		hypothetical protein	
VFSCODIS	cds	87106	88008	+	OFGCDB_00480		hypothetical protein	
VFSCODIS	cds	87989	89068	-	OFGCDB_00485		hypothetical protein	PFAM:PF02768.18
VFSCODIS	cds	89203	89811	+	OFGCDB_00490		hypothetical protein	
VFSCODIS	cds	89788	90783	-	OFGCDB_00495		hypothetical protein	PFAM:PF00226.34, PFAM:PF01556.21
VFSCODIS	cds	90776	92575	-	OFGCDB_00500	dnaK	Chaperone protein DnaK	SO:0001217, UniRef:UniRef50_A6T226
VFSCODIS	cds	92577	93026	-	OFGCDB_00505		hypothetical protein	
VFSCODIS	cds	93073	94026	+	OFGCDB_00510		hypothetical protein	PFAM:PF00793.23
VFSCODIS	cds	94023	95012	-	OFGCDB_00515		hypothetical protein	PFAM:PF03054.19, PFAM:PF06508.16, PFAM:PF20258.1
VFSCODIS	cds	95009	95536	-	OFGCDB_00520		hypothetical protein	
VFSCODIS	cds	95499	97445	-	OFGCDB_00525		hypothetical protein	
VFSCODIS	cds	97442	98089	-	OFGCDB_00530		hypothetical protein	PFAM:PF01113.23, PFAM:PF05173.17
VFSCODIS	cds	98091	99305	-	OFGCDB_00535		Putative malic enzyme, NAPD dependent	SO:0001217, UniRef:UniRef50_E0TIS3
VFSCODIS	cds	99268	99996	-	OFGCDB_00540		hypothetical protein	
VFSCODIS	cds	100016	100417	+	OFGCDB_00545		3-dehydroquinate dehydratase	SO:0001217, UniRef:UniRef50_B1GZJ3
VFSCODIS	cds	100394	100639	-	OFGCDB_00550		hypothetical protein	
VFSCODIS	cds	100618	100932	-	OFGCDB_00555		hypothetical protein	
VFSCODIS	cds	100916	101716	-	OFGCDB_00560		hypothetical protein	
VFSCODIS	tRNA	101721	101792	-	OFGCDB_00565	trnA	tRNA-Ala(tgc)	SO:0000254
VFSCODIS	rRNA	103010	103116	-	OFGCDB_00570	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
VFSCODIS	rRNA	103130	105917	-	OFGCDB_00575	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
VFSCODIS	tRNA	105935	106006	-	OFGCDB_00580	trnI	tRNA-Ile(aat)	SO:0000263
VFSCODIS	rRNA	106010	107501	-	OFGCDB_00585	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
VFSCODIS	cds	107617	108030	+	OFGCDB_00590		50S ribosomal protein L3	SO:0001217, UniRef:UniRef50_Q9AIN8
VFSCODIS	cds	108020	108595	+	OFGCDB_00595		hypothetical protein	
VFSCODIS	cds	108592	108768	+	OFGCDB_00600		hypothetical protein	
VFSCODIS	cds	108758	109537	+	OFGCDB_00605		50S ribosomal protein L2	SO:0001217, UniRef:UniRef50_Q3IF22
VFSCODIS	cds	109530	109796	+	OFGCDB_00610		30S ribosomal protein S19	SO:0001217, UniRef:UniRef50_A6GZ95
VFSCODIS	cds	109793	110152	+	OFGCDB_00615		hypothetical protein	PFAM:PF00237.22
VFSCODIS	cds	110142	110768	+	OFGCDB_00620		hypothetical protein	PFAM:PF00189.23, PFAM:PF07650.20
VFSCODIS	cds	110746	111156	+	OFGCDB_00625		50S ribosomal protein L16	SO:0001217, UniRef:UniRef50_Q89A73
VFSCODIS	cds	111153	111371	+	OFGCDB_00630		hypothetical protein	PFAM:PF00366.23
VFSCODIS	cds	111368	111733	+	OFGCDB_00635		50S ribosomal protein L14	SO:0001217, UniRef:UniRef50_E0TJ38
VFSCODIS	cds	111723	112277	+	OFGCDB_00640		50S ribosomal protein L5	SO:0001217, UniRef:UniRef50_Q83PY9
VFSCODIS	cds	112270	112572	+	OFGCDB_00645		hypothetical protein	
VFSCODIS	cds	112574	112945	+	OFGCDB_00650		hypothetical protein	PFAM:PF00410.22
VFSCODIS	cds	112938	113453	+	OFGCDB_00655		hypothetical protein	
VFSCODIS	cds	113416	113745	+	OFGCDB_00660		hypothetical protein	
VFSCODIS	cds	113742	114179	+	OFGCDB_00665		hypothetical protein	PFAM:PF00333.23, PFAM:PF03719.18
VFSCODIS	cds	114158	114499	+	OFGCDB_00670		hypothetical protein	
VFSCODIS	cds	114496	114705	+	OFGCDB_00675		Translation initiation factor IF-1	SO:0001217, UniRef:UniRef50_Q1D753
VFSCODIS	cds	114702	114815	+	OFGCDB_00680		hypothetical protein	PFAM:PF00444.21
VFSCODIS	cds	114812	115156	+	OFGCDB_00685		30S ribosomal protein S13	SO:0001217, UniRef:UniRef50_A0A346E0Q1
VFSCODIS	cds	115149	115490	+	OFGCDB_00690		30S ribosomal protein S11	SO:0001217, UniRef:UniRef50_P44379
VFSCODIS	cds	115487	115978	+	OFGCDB_00695		hypothetical protein	PFAM:PF01479.28
VFSCODIS	cds	115950	116591	+	OFGCDB_00700		hypothetical protein	PFAM:PF01193.27
VFSCODIS	cds	116588	116908	+	OFGCDB_00705		hypothetical protein	
VFSCODIS	cds	116905	117903	-	OFGCDB_00710		hypothetical protein	PFAM:PF00278.25, PFAM:PF02784.19
VFSCODIS	cds	118016	118423	+	OFGCDB_00715		hypothetical protein	PFAM:PF01202.25
VFSCODIS	tRNA	119398	119470	+	OFGCDB_00720	trnM	tRNA-Met(cat)	SO:0000266
VFSCODIS	tRNA	119477	119562	+	OFGCDB_00725	trnY	tRNA-Tyr(gta)	SO:0000272
VFSCODIS	tRNA	119564	119634	+	OFGCDB_00730	trnG	tRNA-Gly(tcc)	SO:0000260
