locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFORGSP_00049	CDS	2976	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
VFORGSP_00049	gene	2976	dnaE1			
VFORGSP_00050	CDS	171				hypothetical protein
VFORGSP_00050	gene	171				
VFORGSP_00051	tRNA	85				tRNA-Leu(aag)
VFORGSP_00051	gene	85				
VFORGSP_00052	tRNA	73				tRNA-Leu(tag)
VFORGSP_00052	gene	73				
VFORGSP_00053	tRNA	86				tRNA-Ser(gga)
VFORGSP_00053	gene	86				
VFORGSP_00054	CDS	831	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
VFORGSP_00054	gene	831	metF			
VFORGSP_00055	CDS	1056	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
VFORGSP_00055	gene	1056	asd			
VFORGSP_00056	CDS	633	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
VFORGSP_00056	gene	633	trpF			
VFORGSP_00057	CDS	1146	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
VFORGSP_00057	gene	1146	trpB			
VFORGSP_00058	CDS	729	trpA	4.2.1.20		Tryptophan synthase alpha chain
VFORGSP_00058	gene	729	trpA			
VFORGSP_00059	CDS	264	rpsP			30S ribosomal protein S16
VFORGSP_00059	gene	264	rpsP			
VFORGSP_00060	CDS	231				hypothetical protein
VFORGSP_00060	gene	231				
VFORGSP_00061	tRNA	75				tRNA-Asn(gtt)
VFORGSP_00061	gene	75				
VFORGSP_00062	CDS	585		5.4.99.-	COG0564	putative RNA pseudouridine synthase
VFORGSP_00062	gene	585				
VFORGSP_00063	tRNA	72				tRNA-Cys(gca)
VFORGSP_00063	gene	72				
VFORGSP_00064	tRNA	73				tRNA-Gly(gcc)
VFORGSP_00064	gene	73				
VFORGSP_00065	CDS	1083	carA	6.3.5.5		Carbamoyl-phosphate synthase arginine-specific small chain
VFORGSP_00065	gene	1083	carA			
VFORGSP_00066	CDS	3120	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
VFORGSP_00066	gene	3120	carB			
VFORGSP_00067	CDS	600	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
VFORGSP_00067	gene	600	rlmE			
VFORGSP_00068	CDS	561	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
VFORGSP_00068	gene	561	clpP			
VFORGSP_00069	CDS	1200	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
VFORGSP_00069	gene	1200	clpX			
VFORGSP_00070	tRNA	73				tRNA-Val(tac)
VFORGSP_00070	gene	73				
VFORGSP_00071	CDS	735				hypothetical protein
VFORGSP_00071	gene	735				
VFORGSP_00072	CDS	1029	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
VFORGSP_00072	gene	1029	dnaX			
VFORGSP_00073	tRNA	81				tRNA-Leu(caa)
VFORGSP_00073	gene	81				
VFORGSP_00074	tRNA	86				tRNA-Ser(tga)
VFORGSP_00074	gene	86				
VFORGSP_00075	CDS	597	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
VFORGSP_00075	gene	597	hisG			
VFORGSP_00076	CDS	1272	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
VFORGSP_00076	gene	1272	hisD			
VFORGSP_00077	CDS	1005	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
VFORGSP_00077	gene	1005	hisC			
VFORGSP_00078	CDS	579	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
VFORGSP_00078	gene	579	hisB			
VFORGSP_00079	CDS	585	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
VFORGSP_00079	gene	585	hisH			
VFORGSP_00080	CDS	708	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
VFORGSP_00080	gene	708	hisA			
VFORGSP_00081	CDS	765	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
VFORGSP_00081	gene	765	hisF			
VFORGSP_00082	CDS	285	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
VFORGSP_00082	gene	285	hisI			
VFORGSP_00083	CDS	282	hisE	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
VFORGSP_00083	gene	282	hisE			
VFORGSP_00084	tRNA	71				tRNA-Thr(tgt)
VFORGSP_00084	gene	71				
VFORGSP_00085	tRNA	74				tRNA-His(gtg)
VFORGSP_00085	gene	74				
VFORGSP_00086	CDS	900	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
VFORGSP_00086	gene	900	argF			
VFORGSP_00087	tRNA	73				tRNA-Lys(ttt)
VFORGSP_00087	gene	73				
VFORGSP_00088	CDS	342	rplT		COG0292	50S ribosomal protein L20
VFORGSP_00088	gene	342	rplT			
VFORGSP_00089	CDS	165	rpmI			50S ribosomal protein L35
VFORGSP_00089	gene	165	rpmI			
VFORGSP_00090	CDS	315	infC			Translation initiation factor IF-3
VFORGSP_00090	gene	315	infC			
VFORGSP_00091	tRNA	74				tRNA-Val(aac)
VFORGSP_00091	gene	74				
VFORGSP_00092	CDS	1119	aroC	4.2.3.5	COG0082	Chorismate synthase
VFORGSP_00092	gene	1119	aroC			
VFORGSP_00093	tRNA	73				tRNA-Arg(tct)
VFORGSP_00093	gene	73				
VFORGSP_00094	tRNA	75				tRNA-Met(cat)
VFORGSP_00094	gene	75				
VFORGSP_00095	tRNA	72				tRNA-Pro(tgg)
VFORGSP_00095	gene	72				
VFORGSP_00096	CDS	408	smpB			SsrA-binding protein
VFORGSP_00096	gene	408	smpB			
VFORGSP_00097	CDS	504				hypothetical protein
VFORGSP_00097	gene	504				
VFORGSP_00098	CDS	1029				hypothetical protein
VFORGSP_00098	gene	1029				
VFORGSP_00099	CDS	1059	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
VFORGSP_00099	gene	1059	aspC			
VFORGSP_00100	CDS	786	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
VFORGSP_00100	gene	786	dapD			
VFORGSP_00101	CDS	1083	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
VFORGSP_00101	gene	1083	dapE			
VFORGSP_00102	CDS	1383	thrC	4.2.3.1	COG0498	Threonine synthase
VFORGSP_00102	gene	1383	thrC			
VFORGSP_00103	CDS	1245	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
VFORGSP_00103	gene	1245	hom			
VFORGSP_00104	CDS	123				hypothetical protein
VFORGSP_00104	gene	123				
VFORGSP_00105	CDS	1287	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
VFORGSP_00105	gene	1287	dnaB			
VFORGSP_00106	CDS	183	rpsR		COG0238	30S ribosomal protein S18
VFORGSP_00106	gene	183	rpsR			
VFORGSP_00107	CDS	306	rpsF			30S ribosomal protein S6
VFORGSP_00107	gene	306	rpsF			
VFORGSP_00108	CDS	225				hypothetical protein
VFORGSP_00108	gene	225				
VFORGSP_00109	tRNA	74				tRNA-Asp(gtc)
VFORGSP_00109	gene	74				
VFORGSP_00110	tRNA	73				tRNA-Glu(ttc)
VFORGSP_00110	gene	73				
VFORGSP_00111	CDS	1236	gltX	6.1.1.17		Glutamate--tRNA ligase
VFORGSP_00111	gene	1236	gltX			
VFORGSP_00112	CDS	1113	mnmE	3.6.5.-	COG0486	tRNA modification GTPase MnmE
VFORGSP_00112	gene	1113	mnmE			
VFORGSP_00113	CDS	1809	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
VFORGSP_00113	gene	1809	mnmG			
VFORGSP_00114	CDS	285	groS			10 kDa chaperonin
VFORGSP_00114	gene	285	groS			
VFORGSP_00115	CDS	1590	groL		COG0459	60 kDa chaperonin
VFORGSP_00115	gene	1590	groL			
VFORGSP_00116	CDS	1344	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
VFORGSP_00116	gene	1344	aroA			
VFORGSP_00117	CDS	1056	rpsA		COG0539	30S ribosomal protein S1
VFORGSP_00117	gene	1056	rpsA			
VFORGSP_00118	CDS	1083				hypothetical protein
VFORGSP_00118	gene	1083				
VFORGSP_00119	CDS	696				hypothetical protein
VFORGSP_00119	gene	696				
VFORGSP_00120	CDS	1029	dnaJ		COG0484	Chaperone protein DnaJ
VFORGSP_00120	gene	1029	dnaJ			
VFORGSP_00121	CDS	1812	dnaK		COG0443	Chaperone protein DnaK
VFORGSP_00121	gene	1812	dnaK			
VFORGSP_00122	CDS	429	grpE			Protein GrpE
VFORGSP_00122	gene	429	grpE			
VFORGSP_00123	CDS	969	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
VFORGSP_00123	gene	969	aroG			
VFORGSP_00124	CDS	1020	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
VFORGSP_00124	gene	1020	mnmA			
VFORGSP_00125	CDS	480				hypothetical protein
VFORGSP_00125	gene	480				
VFORGSP_00126	CDS	2172	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
VFORGSP_00126	gene	2172	leuS			
VFORGSP_00127	CDS	654	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
VFORGSP_00127	gene	654	dapB			
VFORGSP_00128	CDS	1221	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
VFORGSP_00128	gene	1221	maeB			
VFORGSP_00129	CDS	747	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
VFORGSP_00129	gene	747	aroE			
VFORGSP_00130	CDS	396	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
VFORGSP_00130	gene	396	aroQ			
VFORGSP_00131	CDS	234	rpmA		COG0211	50S ribosomal protein L27
VFORGSP_00131	gene	234	rpmA			
VFORGSP_00132	CDS	321				hypothetical protein
VFORGSP_00132	gene	321				
VFORGSP_00133	CDS	831	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
VFORGSP_00133	gene	831	rsmH			
VFORGSP_00134	tRNA	72				tRNA-Ala(tgc)
VFORGSP_00134	gene	72				
VFORGSP_00135	CDS	1242	argG	6.3.4.5		Argininosuccinate synthase
VFORGSP_00135	gene	1242	argG			
VFORGSP_00136	rRNA	2771				23S ribosomal RNA
VFORGSP_00136	gene	2771				
VFORGSP_00137	tRNA	72				tRNA-Ile(gat)
VFORGSP_00137	gene	72				
VFORGSP_00138	rRNA	1487				16S ribosomal RNA
VFORGSP_00138	gene	1487				
VFORGSP_00139	CDS	123				hypothetical protein
VFORGSP_00139	gene	123				
VFORGSP_00140	CDS	459	rplC		COG0087	50S ribosomal protein L3
VFORGSP_00140	gene	459	rplC			
VFORGSP_00141	CDS	606	rplD		COG0088	50S ribosomal protein L4
VFORGSP_00141	gene	606	rplD			
VFORGSP_00142	CDS	216				hypothetical protein
VFORGSP_00142	gene	216				
VFORGSP_00143	CDS	807	rplB			50S ribosomal protein L2
VFORGSP_00143	gene	807	rplB			
VFORGSP_00144	CDS	252	rpsS			30S ribosomal protein S19
VFORGSP_00144	gene	252	rpsS			
VFORGSP_00145	CDS	321	rplV		COG0091	50S ribosomal protein L22
VFORGSP_00145	gene	321	rplV			
VFORGSP_00146	CDS	615	rpsC		COG0092	30S ribosomal protein S3
VFORGSP_00146	gene	615	rpsC			
VFORGSP_00147	CDS	399	rplP		COG0197	50S ribosomal protein L16
VFORGSP_00147	gene	399	rplP			
VFORGSP_00148	CDS	231				hypothetical protein
VFORGSP_00148	gene	231				
VFORGSP_00149	CDS	366	rplN		COG0093	50S ribosomal protein L14
VFORGSP_00149	gene	366	rplN			
VFORGSP_00150	CDS	531	rplE		COG0094	50S ribosomal protein L5
VFORGSP_00150	gene	531	rplE			
VFORGSP_00151	CDS	276	rpsN2		COG0199	Alternate 30S ribosomal protein S14
VFORGSP_00151	gene	276	rpsN2			
VFORGSP_00152	CDS	384	rpsH			30S ribosomal protein S8
VFORGSP_00152	gene	384	rpsH			
VFORGSP_00153	CDS	531	rplF		COG0097	50S ribosomal protein L6
VFORGSP_00153	gene	531	rplF			
VFORGSP_00154	CDS	297				hypothetical protein
VFORGSP_00154	gene	297				
VFORGSP_00155	CDS	282	rpsE		COG0098	30S ribosomal protein S5
VFORGSP_00155	gene	282	rpsE			
VFORGSP_00156	CDS	345	rplO		COG0200	50S ribosomal protein L15
VFORGSP_00156	gene	345	rplO			
VFORGSP_00157	CDS	219	infA			Translation initiation factor IF-1
VFORGSP_00157	gene	219	infA			
VFORGSP_00158	CDS	114	rpmJ			50S ribosomal protein L36
VFORGSP_00158	gene	114	rpmJ			
VFORGSP_00159	CDS	339	rpsM		COG0099	30S ribosomal protein S13
VFORGSP_00159	gene	339	rpsM			
VFORGSP_00160	CDS	345	rpsK		COG0100	30S ribosomal protein S11
VFORGSP_00160	gene	345	rpsK			
VFORGSP_00161	CDS	534	rpsD		COG0522	30S ribosomal protein S4
VFORGSP_00161	gene	534	rpsD			
VFORGSP_00162	CDS	861	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
VFORGSP_00162	gene	861	rpoA			
VFORGSP_00163	CDS	333				hypothetical protein
VFORGSP_00163	gene	333				
VFORGSP_00164	CDS	1077	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
VFORGSP_00164	gene	1077	lysA			
VFORGSP_00165	CDS	429				hypothetical protein
VFORGSP_00165	gene	429				
